"Step","retrogan_full_150epochs_nocycleid - simverb","retrogan_full_150epochs_nocycleid - simverb__MIN","retrogan_full_150epochs_nocycleid - simverb__MAX","retrogan_ook_150epochs_nocycleid - simverb","retrogan_ook_150epochs_nocycleid - simverb__MIN","retrogan_ook_150epochs_nocycleid - simverb__MAX","retrogan_full_150epochs_nocyclemae - simverb","retrogan_full_150epochs_nocyclemae - simverb__MIN","retrogan_full_150epochs_nocyclemae - simverb__MAX","retrogan_ook_150epochs_nocyclemae - simverb","retrogan_ook_150epochs_nocyclemae - simverb__MIN","retrogan_ook_150epochs_nocyclemae - simverb__MAX","retrogan_full_150epochs_noonewaymm - simverb","retrogan_full_150epochs_noonewaymm - simverb__MIN","retrogan_full_150epochs_noonewaymm - simverb__MAX","retrogan_ook_150epochs_alllosses - simverb","retrogan_ook_150epochs_alllosses - simverb__MIN","retrogan_ook_150epochs_alllosses - simverb__MAX","retrogan_ook_150epochs_nocycledis - simverb","retrogan_ook_150epochs_nocycledis - simverb__MIN","retrogan_ook_150epochs_nocycledis - simverb__MAX","retrogan_full_150epochs_nocyclemm - simverb","retrogan_full_150epochs_nocyclemm - simverb__MIN","retrogan_full_150epochs_nocyclemm - simverb__MAX","retrogan_full_150epochs_nocycledis - simverb","retrogan_full_150epochs_nocycledis - simverb__MIN","retrogan_full_150epochs_nocycledis - simverb__MAX","retrogan_ook_150epochs_noonewaymm - simverb","retrogan_ook_150epochs_noonewaymm - simverb__MIN","retrogan_ook_150epochs_noonewaymm - simverb__MAX","retrogan_ook_150epochs_nocyclemm - simverb","retrogan_ook_150epochs_nocyclemm - simverb__MIN","retrogan_ook_150epochs_nocyclemm - simverb__MAX","retrogan_full_150epochs_alllosses - simverb","retrogan_full_150epochs_alllosses - simverb__MIN","retrogan_full_150epochs_alllosses - simverb__MAX"
"85842","0.6608152313982966","0.6608152313982966","0.6608152313982966","0.4609939157361788","0.4609939157361788","0.4609939157361788","0.6673032188375198","0.6673032188375198","0.6673032188375198","0.46033480702389623","0.46033480702389623","0.46033480702389623","0.3737579094321915","0.3737579094321915","0.3737579094321915","0.4607836731299785","0.4607836731299785","0.4607836731299785","0.45717923788533066","0.45717923788533066","0.45717923788533066","0.6973394899586289","0.6973394899586289","0.6973394899586289","0.6564670746172374","0.6564670746172374","0.6564670746172374","0.3807004911654072","0.3807004911654072","0.3807004911654072","0.4811788749038106","0.4811788749038106","0.4811788749038106","0.6623314208808769","0.6623314208808769","0.6623314208808769"
"88101","0.6634044198510778","0.6634044198510778","0.6634044198510778","0.45719176584390947","0.45719176584390947","0.45719176584390947","0.6658502423643433","0.6658502423643433","0.6658502423643433","0.46234066023602827","0.46234066023602827","0.46234066023602827","0.3734271904399855","0.3734271904399855","0.3734271904399855","0.45762218557719553","0.45762218557719553","0.45762218557719553","0.45964425733677033","0.45964425733677033","0.45964425733677033","0.697475566317951","0.697475566317951","0.697475566317951","0.6566339738755628","0.6566339738755628","0.6566339738755628","0.38051174107018465","0.38051174107018465","0.38051174107018465","0.4739093844040336","0.4739093844040336","0.4739093844040336","0.6570731612007688","0.6570731612007688","0.6570731612007688"
"90360","0.666089715855523","0.666089715855523","0.666089715855523","0.4584363785771041","0.4584363785771041","0.4584363785771041","0.6715132248817915","0.6715132248817915","0.6715132248817915","0.45986956619787694","0.45986956619787694","0.45986956619787694","0.37448730472177366","0.37448730472177366","0.37448730472177366","0.4578916021075159","0.4578916021075159","0.4578916021075159","0.45505478869121546","0.45505478869121546","0.45505478869121546","0.7000512302864691","0.7000512302864691","0.7000512302864691","0.6580056426269791","0.6580056426269791","0.6580056426269791","0.37111906553175145","0.37111906553175145","0.37111906553175145","0.47413440927925204","0.47413440927925204","0.47413440927925204","0.6594432273641825","0.6594432273641825","0.6594432273641825"
"92619","0.6633837791576831","0.6633837791576831","0.6633837791576831","0.4530982563678023","0.4530982563678023","0.4530982563678023","0.6713274118464536","0.6713274118464536","0.6713274118464536","0.45977005678686556","0.45977005678686556","0.45977005678686556","0.3704766754564032","0.3704766754564032","0.3704766754564032","0.4564761639546613","0.4564761639546613","0.4564761639546613","0.4586194368364561","0.4586194368364561","0.4586194368364561","0.6997552954366392","0.6997552954366392","0.6997552954366392","0.6545750129229673","0.6545750129229673","0.6545750129229673","0.3850004664570397","0.3850004664570397","0.3850004664570397","0.47558580474831946","0.47558580474831946","0.47558580474831946","0.6619898634681074","0.6619898634681074","0.6619898634681074"
"94878","0.6675443209203626","0.6675443209203626","0.6675443209203626","0.45693816812535104","0.45693816812535104","0.45693816812535104","0.6723076318982533","0.6723076318982533","0.6723076318982533","0.45850082965729433","0.45850082965729433","0.45850082965729433","0.3735727308544238","0.3735727308544238","0.3735727308544238","0.4573510967632913","0.4573510967632913","0.4573510967632913","0.45660804019889445","0.45660804019889445","0.45660804019889445","0.6984977696733603","0.6984977696733603","0.6984977696733603","0.6600863940968463","0.6600863940968463","0.6600863940968463","0.37730908326172835","0.37730908326172835","0.37730908326172835","0.4778414163743977","0.4778414163743977","0.4778414163743977","0.665304659565183","0.665304659565183","0.665304659565183"
"97137","0.6707196908635062","0.6707196908635062","0.6707196908635062","0.46084923619322476","0.46084923619322476","0.46084923619322476","0.6728330357435186","0.6728330357435186","0.6728330357435186","0.4596817331167094","0.4596817331167094","0.4596817331167094","0.37140510776325963","0.37140510776325963","0.37140510776325963","0.4580439908386017","0.4580439908386017","0.4580439908386017","0.4617775891407917","0.4617775891407917","0.4617775891407917","0.7033497525505298","0.7033497525505298","0.7033497525505298","0.663511672741272","0.663511672741272","0.663511672741272","0.377301803201607","0.377301803201607","0.377301803201607","0.48041397969864774","0.48041397969864774","0.48041397969864774","0.6652616228964701","0.6652616228964701","0.6652616228964701"
"99396","0.6694906484837708","0.6694906484837708","0.6694906484837708","0.45950873210481413","0.45950873210481413","0.45950873210481413","0.6757909376266384","0.6757909376266384","0.6757909376266384","0.45898499746393606","0.45898499746393606","0.45898499746393606","0.36795671051210094","0.36795671051210094","0.36795671051210094","0.45957161041545025","0.45957161041545025","0.45957161041545025","0.4584115772915838","0.4584115772915838","0.4584115772915838","0.7037726539151421","0.7037726539151421","0.7037726539151421","0.6622928981051046","0.6622928981051046","0.6622928981051046","0.3772658422463438","0.3772658422463438","0.3772658422463438","0.477529590878109","0.477529590878109","0.477529590878109","0.6664175600679838","0.6664175600679838","0.6664175600679838"
"101655","0.6733376319189655","0.6733376319189655","0.6733376319189655","0.45671512681248194","0.45671512681248194","0.45671512681248194","0.6754884501995378","0.6754884501995378","0.6754884501995378","0.45797385895298554","0.45797385895298554","0.45797385895298554","0.36615797790766724","0.36615797790766724","0.36615797790766724","0.45891960813284016","0.45891960813284016","0.45891960813284016","0.4562149309486851","0.4562149309486851","0.4562149309486851","0.702740319373598","0.702740319373598","0.702740319373598","0.6617927621456745","0.6617927621456745","0.6617927621456745","0.3756560137235785","0.3756560137235785","0.3756560137235785","0.47532640050509073","0.47532640050509073","0.47532640050509073","0.6698721830577684","0.6698721830577684","0.6698721830577684"
"103914","0.6714603722947369","0.6714603722947369","0.6714603722947369","0.4594203875801004","0.4594203875801004","0.4594203875801004","0.6727263155543054","0.6727263155543054","0.6727263155543054","0.4620688692253765","0.4620688692253765","0.4620688692253765","0.3639506924833353","0.3639506924833353","0.3639506924833353","0.4570855689781244","0.4570855689781244","0.4570855689781244","0.4581178616005359","0.4581178616005359","0.4581178616005359","0.7064625420253093","0.7064625420253093","0.7064625420253093","0.6642340797710706","0.6642340797710706","0.6642340797710706","0.3767912154697778","0.3767912154697778","0.3767912154697778","0.4745712013727569","0.4745712013727569","0.4745712013727569","0.6659097413968702","0.6659097413968702","0.6659097413968702"
"106173","0.675724238125921","0.675724238125921","0.675724238125921","0.4567493144305332","0.4567493144305332","0.4567493144305332","0.6814039826219941","0.6814039826219941","0.6814039826219941","0.4629814355527804","0.4629814355527804","0.4629814355527804","0.37331015270334433","0.37331015270334433","0.37331015270334433","0.45786176147503105","0.45786176147503105","0.45786176147503105","0.4597026947463492","0.4597026947463492","0.4597026947463492","0.7030920873534618","0.7030920873534618","0.7030920873534618","0.6727567648879373","0.6727567648879373","0.6727567648879373","0.37581998639160225","0.37581998639160225","0.37581998639160225","0.4739341973017775","0.4739341973017775","0.4739341973017775","0.6693149814707652","0.6693149814707652","0.6693149814707652"
"108432","0.674699402617425","0.674699402617425","0.674699402617425","0.4571516626316476","0.4571516626316476","0.4571516626316476","0.6818418314765009","0.6818418314765009","0.6818418314765009","0.45794893530731207","0.45794893530731207","0.45794893530731207","0.36692501259448923","0.36692501259448923","0.36692501259448923","0.4589179975089262","0.4589179975089262","0.4589179975089262","0.4581590297568749","0.4581590297568749","0.4581590297568749","0.7073205596882878","0.7073205596882878","0.7073205596882878","0.6682555873478077","0.6682555873478077","0.6682555873478077","0.376723485465289","0.376723485465289","0.376723485465289","0.4690394391701589","0.4690394391701589","0.4690394391701589","0.675522105980941","0.675522105980941","0.675522105980941"
"110691","0.6744768138064665","0.6744768138064665","0.6744768138064665","0.45602985832903653","0.45602985832903653","0.45602985832903653","0.6765041500595135","0.6765041500595135","0.6765041500595135","0.4666016366009288","0.4666016366009288","0.4666016366009288","0.3724721718174335","0.3724721718174335","0.3724721718174335","0.45974939201975346","0.45974939201975346","0.45974939201975346","0.46006348517080825","0.46006348517080825","0.46006348517080825","0.708568803213954","0.708568803213954","0.708568803213954","0.6688975048597104","0.6688975048597104","0.6688975048597104","0.3752128973699925","0.3752128973699925","0.3752128973699925","0.4790600311694221","0.4790600311694221","0.4790600311694221","0.6724495735927681","0.6724495735927681","0.6724495735927681"
"112950","0.677469996794972","0.677469996794972","0.677469996794972","0.45330260024014585","0.45330260024014585","0.45330260024014585","0.6798454154891165","0.6798454154891165","0.6798454154891165","0.45782698139159556","0.45782698139159556","0.45782698139159556","0.37082601238988183","0.37082601238988183","0.37082601238988183","0.4571562578424349","0.4571562578424349","0.4571562578424349","0.46049103771457456","0.46049103771457456","0.46049103771457456","0.7120523107223826","0.7120523107223826","0.7120523107223826","0.6681393125053032","0.6681393125053032","0.6681393125053032","0.3785247389518477","0.3785247389518477","0.3785247389518477","0.47420237204299753","0.47420237204299753","0.47420237204299753","0.674071293575153","0.674071293575153","0.674071293575153"
"115209","0.6771246965254357","0.6771246965254357","0.6771246965254357","0.45420562367974837","0.45420562367974837","0.45420562367974837","0.6817794311411276","0.6817794311411276","0.6817794311411276","0.4606822314964701","0.4606822314964701","0.4606822314964701","0.3713786983353327","0.3713786983353327","0.3713786983353327","0.45470106264316484","0.45470106264316484","0.45470106264316484","0.4550937890932737","0.4550937890932737","0.4550937890932737","0.7080457699300426","0.7080457699300426","0.7080457699300426","0.6678688538069577","0.6678688538069577","0.6678688538069577","0.3783115433960073","0.3783115433960073","0.3783115433960073","0.468685741818964","0.468685741818964","0.468685741818964","0.677364552232858","0.677364552232858","0.677364552232858"
"117468","0.6805990414429051","0.6805990414429051","0.6805990414429051","0.4600980371137816","0.4600980371137816","0.4600980371137816","0.6827702063983333","0.6827702063983333","0.6827702063983333","0.462158157728432","0.462158157728432","0.462158157728432","0.3760915748751076","0.3760915748751076","0.3760915748751076","0.4562713977744616","0.4562713977744616","0.4562713977744616","0.45591527628961453","0.45591527628961453","0.45591527628961453","0.7111614629470843","0.7111614629470843","0.7111614629470843","0.66990614293214","0.66990614293214","0.66990614293214","0.3785150243670646","0.3785150243670646","0.3785150243670646","0.4692972083644313","0.4692972083644313","0.4692972083644313","0.6748672325160601","0.6748672325160601","0.6748672325160601"
"119727","0.6842170016879103","0.6842170016879103","0.6842170016879103","0.4553492479380032","0.4553492479380032","0.4553492479380032","0.6839495419647906","0.6839495419647906","0.6839495419647906","0.4570747492417529","0.4570747492417529","0.4570747492417529","0.3710759569037603","0.3710759569037603","0.3710759569037603","0.45568019689021966","0.45568019689021966","0.45568019689021966","0.45778685442353756","0.45778685442353756","0.45778685442353756","0.7089286893344093","0.7089286893344093","0.7089286893344093","0.6722858552613061","0.6722858552613061","0.6722858552613061","0.3748850056137014","0.3748850056137014","0.3748850056137014","0.47291333496942844","0.47291333496942844","0.47291333496942844","0.6793604205907392","0.6793604205907392","0.6793604205907392"
"121986","0.6802623953222339","0.6802623953222339","0.6802623953222339","0.45134389568362077","0.45134389568362077","0.45134389568362077","0.684747847732924","0.684747847732924","0.684747847732924","0.45520350674023985","0.45520350674023985","0.45520350674023985","0.3733803104004102","0.3733803104004102","0.3733803104004102","0.45822064254984385","0.45822064254984385","0.45822064254984385","0.4589698459601496","0.4589698459601496","0.4589698459601496","0.7150819652329564","0.7150819652329564","0.7150819652329564","0.671791688604066","0.671791688604066","0.671791688604066","0.383639845741523","0.383639845741523","0.383639845741523","0.47243924782583674","0.47243924782583674","0.47243924782583674","0.6770167392216812","0.6770167392216812","0.6770167392216812"
"124245","0.6846119678335254","0.6846119678335254","0.6846119678335254","0.45767145912030227","0.45767145912030227","0.45767145912030227","0.6869167918431954","0.6869167918431954","0.6869167918431954","0.45953036247993134","0.45953036247993134","0.45953036247993134","0.3711441689605052","0.3711441689605052","0.3711441689605052","0.46102519127419617","0.46102519127419617","0.46102519127419617","0.4589537443200746","0.4589537443200746","0.4589537443200746","0.713452727155458","0.713452727155458","0.713452727155458","0.6743024816019727","0.6743024816019727","0.6743024816019727","0.3795152050562949","0.3795152050562949","0.3795152050562949","0.47479730400349845","0.47479730400349845","0.47479730400349845","0.6801352165321053","0.6801352165321053","0.6801352165321053"
"126504","0.6825400666057261","0.6825400666057261","0.6825400666057261","0.453436422498263","0.453436422498263","0.453436422498263","0.6864089672963395","0.6864089672963395","0.6864089672963395","0.45333352516966147","0.45333352516966147","0.45333352516966147","0.37343205454673484","0.37343205454673484","0.37343205454673484","0.45281911814624587","0.45281911814624587","0.45281911814624587","0.4524856505513198","0.4524856505513198","0.4524856505513198","0.7160888731199789","0.7160888731199789","0.7160888731199789","0.675299019155391","0.675299019155391","0.675299019155391","0.37360476027955297","0.37360476027955297","0.37360476027955297","0.474905987320394","0.474905987320394","0.474905987320394","0.6814222053540966","0.6814222053540966","0.6814222053540966"
"128763","0.6829108937631266","0.6829108937631266","0.6829108937631266","0.454678089178554","0.454678089178554","0.454678089178554","0.6859090674292142","0.6859090674292142","0.6859090674292142","0.45614792609495364","0.45614792609495364","0.45614792609495364","0.37867514328080326","0.37867514328080326","0.37867514328080326","0.45834112909437846","0.45834112909437846","0.45834112909437846","0.454855501979104","0.454855501979104","0.454855501979104","0.7143257391553569","0.7143257391553569","0.7143257391553569","0.6781497221269317","0.6781497221269317","0.6781497221269317","0.3718491824990226","0.3718491824990226","0.3718491824990226","0.47023704181592907","0.47023704181592907","0.47023704181592907","0.6824219957509275","0.6824219957509275","0.6824219957509275"
"131022","0.685647932257706","0.685647932257706","0.685647932257706","0.45463225408014774","0.45463225408014774","0.45463225408014774","0.6858071045984722","0.6858071045984722","0.6858071045984722","0.4587257749253937","0.4587257749253937","0.4587257749253937","0.37782573080857035","0.37782573080857035","0.37782573080857035","0.4559033197699096","0.4559033197699096","0.4559033197699096","0.4562037312114825","0.4562037312114825","0.4562037312114825","0.7152191172803144","0.7152191172803144","0.7152191172803144","0.6808613510003173","0.6808613510003173","0.6808613510003173","0.38160959003771355","0.38160959003771355","0.38160959003771355","0.4692200833446017","0.4692200833446017","0.4692200833446017","0.6828102302133112","0.6828102302133112","0.6828102302133112"
"133281","0.6837417811641491","0.6837417811641491","0.6837417811641491","0.45591474778753777","0.45591474778753777","0.45591474778753777","0.6869859654309519","0.6869859654309519","0.6869859654309519","0.4588188866760102","0.4588188866760102","0.4588188866760102","0.3722027728964486","0.3722027728964486","0.3722027728964486","0.4592328033539891","0.4592328033539891","0.4592328033539891","0.463247912290299","0.463247912290299","0.463247912290299","0.7139283686672085","0.7139283686672085","0.7139283686672085","0.6787145053728506","0.6787145053728506","0.6787145053728506","0.37938052727661703","0.37938052727661703","0.37938052727661703","0.47039112518768655","0.47039112518768655","0.47039112518768655","0.6798868068871989","0.6798868068871989","0.6798868068871989"
"135540","0.6891190147886834","0.6891190147886834","0.6891190147886834","0.4551678546843632","0.4551678546843632","0.4551678546843632","0.6917251302870866","0.6917251302870866","0.6917251302870866","0.458280824356266","0.458280824356266","0.458280824356266","0.37111855009821276","0.37111855009821276","0.37111855009821276","0.45632260862802204","0.45632260862802204","0.45632260862802204","0.45743695602061685","0.45743695602061685","0.45743695602061685","0.7172661609029777","0.7172661609029777","0.7172661609029777","0.6831658030793973","0.6831658030793973","0.6831658030793973","0.37783752520702935","0.37783752520702935","0.37783752520702935","0.47192280388230406","0.47192280388230406","0.47192280388230406","0.6829287347671568","0.6829287347671568","0.6829287347671568"
"137799","0.6874587574263413","0.6874587574263413","0.6874587574263413","0.45310412881526874","0.45310412881526874","0.45310412881526874","0.6845840031314787","0.6845840031314787","0.6845840031314787","0.4574612343326876","0.4574612343326876","0.4574612343326876","0.37441097690105846","0.37441097690105846","0.37441097690105846","0.4561710973279529","0.4561710973279529","0.4561710973279529","0.45558026727697587","0.45558026727697587","0.45558026727697587","0.7196940049680821","0.7196940049680821","0.7196940049680821","0.6790995579281145","0.6790995579281145","0.6790995579281145","0.3789095173226877","0.3789095173226877","0.3789095173226877","0.47705063289524696","0.47705063289524696","0.47705063289524696","0.6824282010792844","0.6824282010792844","0.6824282010792844"
"140058","0.6859626981212129","0.6859626981212129","0.6859626981212129","0.45539728200254814","0.45539728200254814","0.45539728200254814","0.6887704890834984","0.6887704890834984","0.6887704890834984","0.45552339060009234","0.45552339060009234","0.45552339060009234","0.3701484338176818","0.3701484338176818","0.3701484338176818","0.45329948927201574","0.45329948927201574","0.45329948927201574","0.4540840599824585","0.4540840599824585","0.4540840599824585","0.7176851221568153","0.7176851221568153","0.7176851221568153","0.6804698274886247","0.6804698274886247","0.6804698274886247","0.38045944686740835","0.38045944686740835","0.38045944686740835","0.47457854809226735","0.47457854809226735","0.47457854809226735","0.6835759807352618","0.6835759807352618","0.6835759807352618"
"142317","0.6870496208187942","0.6870496208187942","0.6870496208187942","0.45364117846132745","0.45364117846132745","0.45364117846132745","0.6885777001756538","0.6885777001756538","0.6885777001756538","0.4561488631823273","0.4561488631823273","0.4561488631823273","0.3767346845026742","0.3767346845026742","0.3767346845026742","0.4577241374907865","0.4577241374907865","0.4577241374907865","0.4612566311275796","0.4612566311275796","0.4612566311275796","0.7151176945287286","0.7151176945287286","0.7151176945287286","0.6817472902089524","0.6817472902089524","0.6817472902089524","0.3783636927630627","0.3783636927630627","0.3783636927630627","0.4685415058202581","0.4685415058202581","0.4685415058202581","0.6842334627920531","0.6842334627920531","0.6842334627920531"
"144576","0.6898264807411685","0.6898264807411685","0.6898264807411685","0.4549799498019336","0.4549799498019336","0.4549799498019336","0.6916154590111925","0.6916154590111925","0.6916154590111925","0.4601227937452427","0.4601227937452427","0.4601227937452427","0.3725759169169875","0.3725759169169875","0.3725759169169875","0.46023359985594875","0.46023359985594875","0.46023359985594875","0.45918911501534254","0.45918911501534254","0.45918911501534254","0.7190381900162263","0.7190381900162263","0.7190381900162263","0.6861016810108334","0.6861016810108334","0.6861016810108334","0.3799902168458222","0.3799902168458222","0.3799902168458222","0.4716585211052382","0.4716585211052382","0.4716585211052382","0.6845367297684165","0.6845367297684165","0.6845367297684165"
"146835","0.6886758101400788","0.6886758101400788","0.6886758101400788","0.4539167421874131","0.4539167421874131","0.4539167421874131","0.6904972694053321","0.6904972694053321","0.6904972694053321","0.45857443976934553","0.45857443976934553","0.45857443976934553","0.36846099648428976","0.36846099648428976","0.36846099648428976","0.45850634981669736","0.45850634981669736","0.45850634981669736","0.4587218427594659","0.4587218427594659","0.4587218427594659","0.7155538032572557","0.7155538032572557","0.7155538032572557","0.6849614122589517","0.6849614122589517","0.6849614122589517","0.38365401308112146","0.38365401308112146","0.38365401308112146","0.47048848545956595","0.47048848545956595","0.47048848545956595","0.6838711711193751","0.6838711711193751","0.6838711711193751"
"149094","0.6882231343730902","0.6882231343730902","0.6882231343730902","0.45024871495312996","0.45024871495312996","0.45024871495312996","0.6927216258031319","0.6927216258031319","0.6927216258031319","0.45881276302621155","0.45881276302621155","0.45881276302621155","0.37047806949260126","0.37047806949260126","0.37047806949260126","0.4565762904646283","0.4565762904646283","0.4565762904646283","0.45730888843041406","0.45730888843041406","0.45730888843041406","0.7192766518551396","0.7192766518551396","0.7192766518551396","0.6850442566869724","0.6850442566869724","0.6850442566869724","0.3799040410817157","0.3799040410817157","0.3799040410817157","0.4718449107761297","0.4718449107761297","0.4718449107761297","0.6841058951833946","0.6841058951833946","0.6841058951833946"
"151353","0.6907396234165072","0.6907396234165072","0.6907396234165072","0.4528254905115562","0.4528254905115562","0.4528254905115562","0.6956625880911999","0.6956625880911999","0.6956625880911999","0.46161693545891963","0.46161693545891963","0.46161693545891963","0.3649079423152167","0.3649079423152167","0.3649079423152167","0.4541454844924932","0.4541454844924932","0.4541454844924932","0.4550940354926739","0.4550940354926739","0.4550940354926739","0.7179826242674067","0.7179826242674067","0.7179826242674067","0.6879142258626628","0.6879142258626628","0.6879142258626628","0.3779473042450853","0.3779473042450853","0.3779473042450853","0.470414381201486","0.470414381201486","0.470414381201486","0.6869600931828372","0.6869600931828372","0.6869600931828372"
"153612","0.6914830450056952","0.6914830450056952","0.6914830450056952","0.4502029846873655","0.4502029846873655","0.4502029846873655","0.6946147375975443","0.6946147375975443","0.6946147375975443","0.45933334712721113","0.45933334712721113","0.45933334712721113","0.3708605688116863","0.3708605688116863","0.3708605688116863","0.45501429949768746","0.45501429949768746","0.45501429949768746","0.4546959438608382","0.4546959438608382","0.4546959438608382","0.7156014549415873","0.7156014549415873","0.7156014549415873","0.6874140838848033","0.6874140838848033","0.6874140838848033","0.3839134043508843","0.3839134043508843","0.3839134043508843","0.472824436016299","0.472824436016299","0.472824436016299","0.690684354801623","0.690684354801623","0.690684354801623"
"155871","0.6928582772726908","0.6928582772726908","0.6928582772726908","0.4554585501415183","0.4554585501415183","0.4554585501415183","0.6934056293501222","0.6934056293501222","0.6934056293501222","0.458004224136525","0.458004224136525","0.458004224136525","0.36257016933870484","0.36257016933870484","0.36257016933870484","0.4559101273133438","0.4559101273133438","0.4559101273133438","0.4524324956115048","0.4524324956115048","0.4524324956115048","0.7214066902682961","0.7214066902682961","0.7214066902682961","0.6871679070296207","0.6871679070296207","0.6871679070296207","0.3829417230507252","0.3829417230507252","0.3829417230507252","0.46324384033295846","0.46324384033295846","0.46324384033295846","0.6924324115309488","0.6924324115309488","0.6924324115309488"
"158130","0.6917357064386142","0.6917357064386142","0.6917357064386142","0.4594213061225427","0.4594213061225427","0.4594213061225427","0.6944081548208726","0.6944081548208726","0.6944081548208726","0.459627684961666","0.459627684961666","0.459627684961666","0.36668164763115046","0.36668164763115046","0.36668164763115046","0.4622286791321077","0.4622286791321077","0.4622286791321077","0.45920352901371886","0.45920352901371886","0.45920352901371886","0.7179684353302961","0.7179684353302961","0.7179684353302961","0.6851340877158072","0.6851340877158072","0.6851340877158072","0.38322244681019607","0.38322244681019607","0.38322244681019607","0.46992668484984146","0.46992668484984146","0.46992668484984146","0.6923038899312535","0.6923038899312535","0.6923038899312535"
"160389","0.6952045925230412","0.6952045925230412","0.6952045925230412","0.4549370833288048","0.4549370833288048","0.4549370833288048","0.6956521304403349","0.6956521304403349","0.6956521304403349","0.4595151104124271","0.4595151104124271","0.4595151104124271","0.36824334464913944","0.36824334464913944","0.36824334464913944","0.4553708270546278","0.4553708270546278","0.4553708270546278","0.45872867755789337","0.45872867755789337","0.45872867755789337","0.7223277977267196","0.7223277977267196","0.7223277977267196","0.6881915541082614","0.6881915541082614","0.6881915541082614","0.37844770473548073","0.37844770473548073","0.37844770473548073","0.4677943904550873","0.4677943904550873","0.4677943904550873","0.6916272778068394","0.6916272778068394","0.6916272778068394"
"162648","0.6946791047910109","0.6946791047910109","0.6946791047910109","0.4558890706485053","0.4558890706485053","0.4558890706485053","0.6948356372806994","0.6948356372806994","0.6948356372806994","0.45505079815447513","0.45505079815447513","0.45505079815447513","0.37065508423703214","0.37065508423703214","0.37065508423703214","0.45558403859277496","0.45558403859277496","0.45558403859277496","0.45641885811172167","0.45641885811172167","0.45641885811172167","0.7221828069049999","0.7221828069049999","0.7221828069049999","0.6918912763510926","0.6918912763510926","0.6918912763510926","0.3774493090269856","0.3774493090269856","0.3774493090269856","0.46905593740178597","0.46905593740178597","0.46905593740178597","0.6924965516123005","0.6924965516123005","0.6924965516123005"
"164907","0.6972556966961655","0.6972556966961655","0.6972556966961655","0.45855149867419204","0.45855149867419204","0.45855149867419204","0.6951789507461235","0.6951789507461235","0.6951789507461235","0.4613835035053897","0.4613835035053897","0.4613835035053897","0.36923634140659983","0.36923634140659983","0.36923634140659983","0.45909665248530546","0.45909665248530546","0.45909665248530546","0.46083420638780914","0.46083420638780914","0.46083420638780914","0.7213364319636183","0.7213364319636183","0.7213364319636183","0.6912643599159666","0.6912643599159666","0.6912643599159666","0.3753168774680271","0.3753168774680271","0.3753168774680271","0.46067068958080776","0.46067068958080776","0.46067068958080776","0.6922685459349824","0.6922685459349824","0.6922685459349824"
"167166","0.6969569005942369","0.6969569005942369","0.6969569005942369","0.45517193615921997","0.45517193615921997","0.45517193615921997","0.6979208380441567","0.6979208380441567","0.6979208380441567","0.4578999264351146","0.4578999264351146","0.4578999264351146","0.3698521174533015","0.3698521174533015","0.3698521174533015","0.45697216206592944","0.45697216206592944","0.45697216206592944","0.4566198214843303","0.4566198214843303","0.4566198214843303","0.7214212975562295","0.7214212975562295","0.7214212975562295","0.6874702796393872","0.6874702796393872","0.6874702796393872","0.3811644364895138","0.3811644364895138","0.3811644364895138","0.4607623088309223","0.4607623088309223","0.4607623088309223","0.6925982175805148","0.6925982175805148","0.6925982175805148"
"169425","0.6993211127853627","0.6993211127853627","0.6993211127853627","0.45633994954256046","0.45633994954256046","0.45633994954256046","0.6979985931635425","0.6979985931635425","0.6979985931635425","0.4619348798126172","0.4619348798126172","0.4619348798126172","0.3765422465096052","0.3765422465096052","0.3765422465096052","0.45734722705317027","0.45734722705317027","0.45734722705317027","0.4567303861902395","0.4567303861902395","0.4567303861902395","0.7229554387311354","0.7229554387311354","0.7229554387311354","0.6915857763058969","0.6915857763058969","0.6915857763058969","0.3741369194180739","0.3741369194180739","0.3741369194180739","0.4611355821454709","0.4611355821454709","0.4611355821454709","0.6919922858906151","0.6919922858906151","0.6919922858906151"
"171684","0.6975485059028946","0.6975485059028946","0.6975485059028946","0.45373819302342","0.45373819302342","0.45373819302342","0.7014203051187676","0.7014203051187676","0.7014203051187676","0.45727549745245677","0.45727549745245677","0.45727549745245677","0.37744736755007036","0.37744736755007036","0.37744736755007036","0.4542313993912669","0.4542313993912669","0.4542313993912669","0.45829196020599205","0.45829196020599205","0.45829196020599205","0.7224000289565227","0.7224000289565227","0.7224000289565227","0.6924623819095738","0.6924623819095738","0.6924623819095738","0.37821573151357357","0.37821573151357357","0.37821573151357357","0.4622592872919399","0.4622592872919399","0.4622592872919399","0.6933375896064661","0.6933375896064661","0.6933375896064661"
"173943","0.7001122349060828","0.7001122349060828","0.7001122349060828","0.4546935997907468","0.4546935997907468","0.4546935997907468","0.7013755681528702","0.7013755681528702","0.7013755681528702","0.4578598470166927","0.4578598470166927","0.4578598470166927","0.36956367190896605","0.36956367190896605","0.36956367190896605","0.45411062560962207","0.45411062560962207","0.45411062560962207","0.45422685617691033","0.45422685617691033","0.45422685617691033","0.7223536981580362","0.7223536981580362","0.7223536981580362","0.6942895124515853","0.6942895124515853","0.6942895124515853","0.3831270284883471","0.3831270284883471","0.3831270284883471","0.4621163752077318","0.4621163752077318","0.4621163752077318","0.6962630509882913","0.6962630509882913","0.6962630509882913"
