"Step","retrogan_full_150epochs_alllosses - simverb","retrogan_full_150epochs_alllosses - simverb__MIN","retrogan_full_150epochs_alllosses - simverb__MAX","retrogan_full_150epochs_nocyclemae - simverb","retrogan_full_150epochs_nocyclemae - simverb__MIN","retrogan_full_150epochs_nocyclemae - simverb__MAX","retrogan_full_150epochs_nocycledis - simverb","retrogan_full_150epochs_nocycledis - simverb__MIN","retrogan_full_150epochs_nocycledis - simverb__MAX","retrogan_ook_150epochs_alllosses - simverb","retrogan_ook_150epochs_alllosses - simverb__MIN","retrogan_ook_150epochs_alllosses - simverb__MAX","retrogan_full_150epochs_noonewaymm - simverb","retrogan_full_150epochs_noonewaymm - simverb__MIN","retrogan_full_150epochs_noonewaymm - simverb__MAX","retrogan_full_150epochs_nocycleid - simverb","retrogan_full_150epochs_nocycleid - simverb__MIN","retrogan_full_150epochs_nocycleid - simverb__MAX","retrogan_ook_150epochs_noonewaymm - simverb","retrogan_ook_150epochs_noonewaymm - simverb__MIN","retrogan_ook_150epochs_noonewaymm - simverb__MAX","retrogan_ook_150epochs_nocyclemae - simverb","retrogan_ook_150epochs_nocyclemae - simverb__MIN","retrogan_ook_150epochs_nocyclemae - simverb__MAX","retrogan_ook_150epochs_nocycleid - simverb","retrogan_ook_150epochs_nocycleid - simverb__MIN","retrogan_ook_150epochs_nocycleid - simverb__MAX","retrogan_full_150epochs_nocyclemm - simverb","retrogan_full_150epochs_nocyclemm - simverb__MIN","retrogan_full_150epochs_nocyclemm - simverb__MAX","retrogan_ook_150epochs_nocyclemm - simverb","retrogan_ook_150epochs_nocyclemm - simverb__MIN","retrogan_ook_150epochs_nocyclemm - simverb__MAX","retrogan_ook_150epochs_nocycledis - simverb","retrogan_ook_150epochs_nocycledis - simverb__MIN","retrogan_ook_150epochs_nocycledis - simverb__MAX"
"176202","0.7034372365798072","0.7034372365798072","0.7034372365798072","0.7275367036976059","0.7275367036976059","0.7275367036976059","0.7007277817157661","0.7007277817157661","0.7007277817157661","0.46548543080469607","0.46548543080469607","0.46548543080469607","0.20724847834241317","0.20724847834241317","0.20724847834241317","0.7254269638567858","0.7254269638567858","0.7254269638567858","0.15657391114155914","0.15657391114155914","0.15657391114155914","0.44019661301195356","0.44019661301195356","0.44019661301195356","0.45243313716574374","0.45243313716574374","0.45243313716574374","0.718401645375394","0.718401645375394","0.718401645375394","0.45549534503102923","0.45549534503102923","0.45549534503102923","0.4636404271156355","0.4636404271156355","0.4636404271156355"
"178461","0.699583147201158","0.699583147201158","0.699583147201158","0.7263379543671025","0.7263379543671025","0.7263379543671025","0.6988684182851265","0.6988684182851265","0.6988684182851265","0.46225850265670626","0.46225850265670626","0.46225850265670626","0.1829379059822817","0.1829379059822817","0.1829379059822817","0.7249464357110394","0.7249464357110394","0.7249464357110394","0.15839715953848496","0.15839715953848496","0.15839715953848496","0.44404809149093283","0.44404809149093283","0.44404809149093283","0.44306893656116825","0.44306893656116825","0.44306893656116825","0.7173438159775254","0.7173438159775254","0.7173438159775254","0.45587945179873823","0.45587945179873823","0.45587945179873823","0.46040529612834213","0.46040529612834213","0.46040529612834213"
"180720","0.6987922943911926","0.6987922943911926","0.6987922943911926","0.7269023823765535","0.7269023823765535","0.7269023823765535","0.7000630632184267","0.7000630632184267","0.7000630632184267","0.46695693464875926","0.46695693464875926","0.46695693464875926","0.17911474818259399","0.17911474818259399","0.17911474818259399","0.7245501076701001","0.7245501076701001","0.7245501076701001","0.1698272716525025","0.1698272716525025","0.1698272716525025","0.44055115605762585","0.44055115605762585","0.44055115605762585","0.44807533809103484","0.44807533809103484","0.44807533809103484","0.7199604470450355","0.7199604470450355","0.7199604470450355","0.4512534442887373","0.4512534442887373","0.4512534442887373","0.46472433644762523","0.46472433644762523","0.46472433644762523"
"182979","0.6963894666763066","0.6963894666763066","0.6963894666763066","0.7256890157890467","0.7256890157890467","0.7256890157890467","0.7024304926591088","0.7024304926591088","0.7024304926591088","0.46615149808100104","0.46615149808100104","0.46615149808100104","0.21828673607766533","0.21828673607766533","0.21828673607766533","0.7216988705979437","0.7216988705979437","0.7216988705979437","0.16397663234807908","0.16397663234807908","0.16397663234807908","0.4435773274573516","0.4435773274573516","0.4435773274573516","0.4465730131329401","0.4465730131329401","0.4465730131329401","0.7209239868994797","0.7209239868994797","0.7209239868994797","0.4564901864752016","0.4564901864752016","0.4564901864752016","0.4593181663767859","0.4593181663767859","0.4593181663767859"
"185238","0.6984711784328811","0.6984711784328811","0.6984711784328811","0.7279328469869689","0.7279328469869689","0.7279328469869689","0.7018784346806148","0.7018784346806148","0.7018784346806148","0.4666175917044656","0.4666175917044656","0.4666175917044656","0.19973451246687157","0.19973451246687157","0.19973451246687157","0.719850037928133","0.719850037928133","0.719850037928133","0.14964994757905004","0.14964994757905004","0.14964994757905004","0.4462746902962827","0.4462746902962827","0.4462746902962827","0.44650549108292614","0.44650549108292614","0.44650549108292614","0.7203535663222387","0.7203535663222387","0.7203535663222387","0.45608590939946164","0.45608590939946164","0.45608590939946164","0.46356102247276765","0.46356102247276765","0.46356102247276765"
"187497","0.6977160178272781","0.6977160178272781","0.6977160178272781","0.7275835444335707","0.7275835444335707","0.7275835444335707","0.7023239288999095","0.7023239288999095","0.7023239288999095","0.46290492927863625","0.46290492927863625","0.46290492927863625","0.18748656096835056","0.18748656096835056","0.18748656096835056","0.7220526589297401","0.7220526589297401","0.7220526589297401","0.14170701074623043","0.14170701074623043","0.14170701074623043","0.44743512721562","0.44743512721562","0.44743512721562","0.44900703753390586","0.44900703753390586","0.44900703753390586","0.7208365037604207","0.7208365037604207","0.7208365037604207","0.4496547702949726","0.4496547702949726","0.4496547702949726","0.46274506985717784","0.46274506985717784","0.46274506985717784"
"189756","0.7023786322239733","0.7023786322239733","0.7023786322239733","0.7278594397331256","0.7278594397331256","0.7278594397331256","0.7054345844915688","0.7054345844915688","0.7054345844915688","0.46558155435931503","0.46558155435931503","0.46558155435931503","0.16838353686213822","0.16838353686213822","0.16838353686213822","0.7249227016341873","0.7249227016341873","0.7249227016341873","0.1585751193496145","0.1585751193496145","0.1585751193496145","0.4379770325969011","0.4379770325969011","0.4379770325969011","0.4516163371045349","0.4516163371045349","0.4516163371045349","0.7204316448060829","0.7204316448060829","0.7204316448060829","0.446005949268442","0.446005949268442","0.446005949268442","0.4633648933741554","0.4633648933741554","0.4633648933741554"
"192015","0.7022575990900117","0.7022575990900117","0.7022575990900117","0.7264906364108175","0.7264906364108175","0.7264906364108175","0.7052536763831899","0.7052536763831899","0.7052536763831899","0.4632417854916326","0.4632417854916326","0.4632417854916326","0.16659802224463413","0.16659802224463413","0.16659802224463413","0.7263873255918528","0.7263873255918528","0.7263873255918528","0.14950250388694133","0.14950250388694133","0.14950250388694133","0.440278823598257","0.440278823598257","0.440278823598257","0.45357863340372223","0.45357863340372223","0.45357863340372223","0.7208592048056741","0.7208592048056741","0.7208592048056741","0.4456252585185633","0.4456252585185633","0.4456252585185633","0.46245987023814006","0.46245987023814006","0.46245987023814006"
"194274","0.6998419650184632","0.6998419650184632","0.6998419650184632","0.7283221174080509","0.7283221174080509","0.7283221174080509","0.7042009823142339","0.7042009823142339","0.7042009823142339","0.4621002007487833","0.4621002007487833","0.4621002007487833","0.153318930103123","0.153318930103123","0.153318930103123","0.7252176707360486","0.7252176707360486","0.7252176707360486","0.17291356680005726","0.17291356680005726","0.17291356680005726","0.44175990242003993","0.44175990242003993","0.44175990242003993","0.4504757856675022","0.4504757856675022","0.4504757856675022","0.7216637958719098","0.7216637958719098","0.7216637958719098","0.4533173882209239","0.4533173882209239","0.4533173882209239","0.4580798666960728","0.4580798666960728","0.4580798666960728"
"196533","0.7052455737577336","0.7052455737577336","0.7052455737577336","0.726468406311364","0.726468406311364","0.726468406311364","0.7079747779368357","0.7079747779368357","0.7079747779368357","0.46456042746298193","0.46456042746298193","0.46456042746298193","0.15848106686010202","0.15848106686010202","0.15848106686010202","0.7247009535838151","0.7247009535838151","0.7247009535838151","0.1743037797105412","0.1743037797105412","0.1743037797105412","0.44077273752063845","0.44077273752063845","0.44077273752063845","0.4480146052105012","0.4480146052105012","0.4480146052105012","0.721344862943384","0.721344862943384","0.721344862943384","0.4461209942051444","0.4461209942051444","0.4461209942051444","0.46671428309089735","0.46671428309089735","0.46671428309089735"
"198792","0.7033688931154132","0.7033688931154132","0.7033688931154132","0.725178501168892","0.725178501168892","0.725178501168892","0.7067282891332395","0.7067282891332395","0.7067282891332395","0.46195941079076347","0.46195941079076347","0.46195941079076347","0.13950711720292003","0.13950711720292003","0.13950711720292003","0.7257201373672428","0.7257201373672428","0.7257201373672428","0.17063002333842142","0.17063002333842142","0.17063002333842142","0.43976241272527916","0.43976241272527916","0.43976241272527916","0.4425585534559376","0.4425585534559376","0.4425585534559376","0.718247904597152","0.718247904597152","0.718247904597152","0.4485117497692416","0.4485117497692416","0.4485117497692416","0.4638617663327009","0.4638617663327009","0.4638617663327009"
"201051","0.7014549367009575","0.7014549367009575","0.7014549367009575","0.7261002675246084","0.7261002675246084","0.7261002675246084","0.7057916448894537","0.7057916448894537","0.7057916448894537","0.4662993133982474","0.4662993133982474","0.4662993133982474","0.12649506248884945","0.12649506248884945","0.12649506248884945","0.723341872283503","0.723341872283503","0.723341872283503","0.15305000869355323","0.15305000869355323","0.15305000869355323","0.4423291815951528","0.4423291815951528","0.4423291815951528","0.4391613570828767","0.4391613570828767","0.4391613570828767","0.7194611012690018","0.7194611012690018","0.7194611012690018","0.4476223408810939","0.4476223408810939","0.4476223408810939","0.4599818758284128","0.4599818758284128","0.4599818758284128"
"203310","0.7048817228712979","0.7048817228712979","0.7048817228712979","0.727458206303085","0.727458206303085","0.727458206303085","0.7067988418305579","0.7067988418305579","0.7067988418305579","0.46443053450117117","0.46443053450117117","0.46443053450117117","0.12272594686227331","0.12272594686227331","0.12272594686227331","0.7259295216042013","0.7259295216042013","0.7259295216042013","0.1341536734208704","0.1341536734208704","0.1341536734208704","0.43950601740833173","0.43950601740833173","0.43950601740833173","0.4467574163779373","0.4467574163779373","0.4467574163779373","0.720357916806892","0.720357916806892","0.720357916806892","0.4487384630866405","0.4487384630866405","0.4487384630866405","0.46535890802336877","0.46535890802336877","0.46535890802336877"
"205569","0.7036006538520171","0.7036006538520171","0.7036006538520171","0.7268385373382044","0.7268385373382044","0.7268385373382044","0.7081687766889471","0.7081687766889471","0.7081687766889471","0.4603902693698779","0.4603902693698779","0.4603902693698779","0.12628225703701934","0.12628225703701934","0.12628225703701934","0.7274528200887261","0.7274528200887261","0.7274528200887261","0.14264420596627705","0.14264420596627705","0.14264420596627705","0.4411712858913996","0.4411712858913996","0.4411712858913996","0.44605876490513585","0.44605876490513585","0.44605876490513585","0.7225976372072365","0.7225976372072365","0.7225976372072365","0.44647169130366055","0.44647169130366055","0.44647169130366055","0.46066594390928617","0.46066594390928617","0.46066594390928617"
"207828","0.704615793971476","0.704615793971476","0.704615793971476","0.7286637321367946","0.7286637321367946","0.7286637321367946","0.7076989505195656","0.7076989505195656","0.7076989505195656","0.46211809885791044","0.46211809885791044","0.46211809885791044","0.11975893967668783","0.11975893967668783","0.11975893967668783","0.7253479346010647","0.7253479346010647","0.7253479346010647","0.1375218778907999","0.1375218778907999","0.1375218778907999","0.44240440202486386","0.44240440202486386","0.44240440202486386","0.449470772632875","0.449470772632875","0.449470772632875","0.7217140491273123","0.7217140491273123","0.7217140491273123","0.4492894576821152","0.4492894576821152","0.4492894576821152","0.4617058108650954","0.4617058108650954","0.4617058108650954"
"210087","0.7043025571169533","0.7043025571169533","0.7043025571169533","0.7267237601516271","0.7267237601516271","0.7267237601516271","0.7085708149089616","0.7085708149089616","0.7085708149089616","0.4617890081630876","0.4617890081630876","0.4617890081630876","0.12333851769382936","0.12333851769382936","0.12333851769382936","0.7262346302199519","0.7262346302199519","0.7262346302199519","0.14817989033889192","0.14817989033889192","0.14817989033889192","0.4358747077803271","0.4358747077803271","0.4358747077803271","0.4461168483470898","0.4461168483470898","0.4461168483470898","0.724863170270098","0.724863170270098","0.724863170270098","0.4570288086108875","0.4570288086108875","0.4570288086108875","0.45855609339510695","0.45855609339510695","0.45855609339510695"
"212346","0.7060615724264165","0.7060615724264165","0.7060615724264165","0.7260737193037196","0.7260737193037196","0.7260737193037196","0.7070414275934401","0.7070414275934401","0.7070414275934401","0.45912543359429425","0.45912543359429425","0.45912543359429425","0.13230541131190154","0.13230541131190154","0.13230541131190154","0.7258384640275133","0.7258384640275133","0.7258384640275133","0.16375597666669411","0.16375597666669411","0.16375597666669411","0.4390320987154556","0.4390320987154556","0.4390320987154556","0.44808691209056695","0.44808691209056695","0.44808691209056695","0.7239535858645012","0.7239535858645012","0.7239535858645012","0.45213176029445373","0.45213176029445373","0.45213176029445373","0.45565413425989626","0.45565413425989626","0.45565413425989626"
"214605","0.707331452905483","0.707331452905483","0.707331452905483","0.7281929962048341","0.7281929962048341","0.7281929962048341","0.7083248176764778","0.7083248176764778","0.7083248176764778","0.4608814727204526","0.4608814727204526","0.4608814727204526","0.14594067783589093","0.14594067783589093","0.14594067783589093","0.7269125640194483","0.7269125640194483","0.7269125640194483","0.1430583295324221","0.1430583295324221","0.1430583295324221","0.44156651400955244","0.44156651400955244","0.44156651400955244","0.4435443643486943","0.4435443643486943","0.4435443643486943","0.7241747769109191","0.7241747769109191","0.7241747769109191","0.45341875266956005","0.45341875266956005","0.45341875266956005","0.4577827124085595","0.4577827124085595","0.4577827124085595"
"216864","0.7060989740257145","0.7060989740257145","0.7060989740257145","0.729351478915396","0.729351478915396","0.729351478915396","0.7077265836481432","0.7077265836481432","0.7077265836481432","0.46122640136436327","0.46122640136436327","0.46122640136436327","0.1382835334411477","0.1382835334411477","0.1382835334411477","0.7236870548211548","0.7236870548211548","0.7236870548211548","0.1430731448860712","0.1430731448860712","0.1430731448860712","0.44140685995359485","0.44140685995359485","0.44140685995359485","0.44723269678392563","0.44723269678392563","0.44723269678392563","0.7244120866094808","0.7244120866094808","0.7244120866094808","0.45051452108718715","0.45051452108718715","0.45051452108718715","0.459583118352222","0.459583118352222","0.459583118352222"
"219123","0.7084078409298905","0.7084078409298905","0.7084078409298905","0.7272910490461438","0.7272910490461438","0.7272910490461438","0.7083584743635113","0.7083584743635113","0.7083584743635113","0.46240520299229376","0.46240520299229376","0.46240520299229376","0.13628891040799465","0.13628891040799465","0.13628891040799465","0.7233225874162781","0.7233225874162781","0.7233225874162781","0.1553248456692633","0.1553248456692633","0.1553248456692633","0.43660153330109963","0.43660153330109963","0.43660153330109963","0.4406834294873717","0.4406834294873717","0.4406834294873717","0.7253990240682373","0.7253990240682373","0.7253990240682373","0.4460784796001884","0.4460784796001884","0.4460784796001884","0.4607732063869859","0.4607732063869859","0.4607732063869859"
"221382","0.7074179194003065","0.7074179194003065","0.7074179194003065","0.7284557401165089","0.7284557401165089","0.7284557401165089","0.708603157108612","0.708603157108612","0.708603157108612","0.46592733496089017","0.46592733496089017","0.46592733496089017","0.11907551008804874","0.11907551008804874","0.11907551008804874","0.7244370727488435","0.7244370727488435","0.7244370727488435","0.14450976549148087","0.14450976549148087","0.14450976549148087","0.44596533287932094","0.44596533287932094","0.44596533287932094","0.43593972011404686","0.43593972011404686","0.43593972011404686","0.7238933252713836","0.7238933252713836","0.7238933252713836","0.450996704950048","0.450996704950048","0.450996704950048","0.4612065107352243","0.4612065107352243","0.4612065107352243"
"223641","0.707293612800622","0.707293612800622","0.707293612800622","0.7270563568937963","0.7270563568937963","0.7270563568937963","0.7114783836200359","0.7114783836200359","0.7114783836200359","0.45774353992732925","0.45774353992732925","0.45774353992732925","0.1617436862428804","0.1617436862428804","0.1617436862428804","0.7259887367908038","0.7259887367908038","0.7259887367908038","0.14068536899418785","0.14068536899418785","0.14068536899418785","0.44337633092040785","0.44337633092040785","0.44337633092040785","0.44084327421266545","0.44084327421266545","0.44084327421266545","0.7258773118693853","0.7258773118693853","0.7258773118693853","0.44481905677198696","0.44481905677198696","0.44481905677198696","0.46731757059085166","0.46731757059085166","0.46731757059085166"
"225900","0.7086359816719766","0.7086359816719766","0.7086359816719766","0.7272158351947159","0.7272158351947159","0.7272158351947159","0.7090727109090734","0.7090727109090734","0.7090727109090734","0.4625159474113031","0.4625159474113031","0.4625159474113031","0.14183138288852576","0.14183138288852576","0.14183138288852576","0.7242750560703648","0.7242750560703648","0.7242750560703648","0.10687676134258783","0.10687676134258783","0.10687676134258783","0.4486648584338479","0.4486648584338479","0.4486648584338479","0.44469385184786187","0.44469385184786187","0.44469385184786187","0.7235576213594284","0.7235576213594284","0.7235576213594284","0.44032346162824765","0.44032346162824765","0.44032346162824765","0.4631976113773371","0.4631976113773371","0.4631976113773371"
"228159","0.7065242132704026","0.7065242132704026","0.7065242132704026","0.7270368438861096","0.7270368438861096","0.7270368438861096","0.7105140698773682","0.7105140698773682","0.7105140698773682","0.4611511217301028","0.4611511217301028","0.4611511217301028","0.15161012256069076","0.15161012256069076","0.15161012256069076","0.7268395835651703","0.7268395835651703","0.7268395835651703","0.09893030383186284","0.09893030383186284","0.09893030383186284","0.44287233346970806","0.44287233346970806","0.44287233346970806","0.4427806151644542","0.4427806151644542","0.4427806151644542","0.7240506984010254","0.7240506984010254","0.7240506984010254","0.4483205045185485","0.4483205045185485","0.4483205045185485","0.45998626466305786","0.45998626466305786","0.45998626466305786"
"230418","0.7066401041668858","0.7066401041668858","0.7066401041668858","0.7275469721178545","0.7275469721178545","0.7275469721178545","0.7090384421618194","0.7090384421618194","0.7090384421618194","0.4595787610093585","0.4595787610093585","0.4595787610093585","0.13072169600244282","0.13072169600244282","0.13072169600244282","0.7243385311852527","0.7243385311852527","0.7243385311852527","0.10667870601413382","0.10667870601413382","0.10667870601413382","0.43639960299832914","0.43639960299832914","0.43639960299832914","0.44075241765436546","0.44075241765436546","0.44075241765436546","0.727103356590056","0.727103356590056","0.727103356590056","0.44324435600192574","0.44324435600192574","0.44324435600192574","0.4578698413884605","0.4578698413884605","0.4578698413884605"
"232677","0.7033142214230944","0.7033142214230944","0.7033142214230944","0.7285908229239247","0.7285908229239247","0.7285908229239247","0.7079842820165543","0.7079842820165543","0.7079842820165543","0.4688701519534186","0.4688701519534186","0.4688701519534186","0.14017118723968677","0.14017118723968677","0.14017118723968677","0.7257085518715033","0.7257085518715033","0.7257085518715033","0.13182150859601127","0.13182150859601127","0.13182150859601127","0.4405410273909051","0.4405410273909051","0.4405410273909051","0.44046787621200406","0.44046787621200406","0.44046787621200406","0.7249254078279515","0.7249254078279515","0.7249254078279515","0.44323211199724577","0.44323211199724577","0.44323211199724577","0.46527197541275145","0.46527197541275145","0.46527197541275145"
"234936","0.7109670784556394","0.7109670784556394","0.7109670784556394","0.7293866164655434","0.7293866164655434","0.7293866164655434","0.7104022991062062","0.7104022991062062","0.7104022991062062","0.4653657884503531","0.4653657884503531","0.4653657884503531","0.12653948401730514","0.12653948401730514","0.12653948401730514","0.7294488291098985","0.7294488291098985","0.7294488291098985","0.12255344153097186","0.12255344153097186","0.12255344153097186","0.43546244536852174","0.43546244536852174","0.43546244536852174","0.4441059981590194","0.4441059981590194","0.4441059981590194","0.726129922565527","0.726129922565527","0.726129922565527","0.4498113443153046","0.4498113443153046","0.4498113443153046","0.4661738785203738","0.4661738785203738","0.4661738785203738"
"237195","0.7092067570070396","0.7092067570070396","0.7092067570070396","0.7285059725873322","0.7285059725873322","0.7285059725873322","0.7058557378031146","0.7058557378031146","0.7058557378031146","0.4608181175542615","0.4608181175542615","0.4608181175542615","0.13401876598766824","0.13401876598766824","0.13401876598766824","0.7271449656504457","0.7271449656504457","0.7271449656504457","0.11298376559459358","0.11298376559459358","0.11298376559459358","0.44295772402632755","0.44295772402632755","0.44295772402632755","0.43714060433907803","0.43714060433907803","0.43714060433907803","0.7264439475543701","0.7264439475543701","0.7264439475543701","0.4473655471739358","0.4473655471739358","0.4473655471739358","0.46280830367503717","0.46280830367503717","0.46280830367503717"
"239454","0.710362646614324","0.710362646614324","0.710362646614324","0.7265204321341758","0.7265204321341758","0.7265204321341758","0.7088245639572474","0.7088245639572474","0.7088245639572474","0.4613667272357864","0.4613667272357864","0.4613667272357864","0.15576433048689414","0.15576433048689414","0.15576433048689414","0.7265514677747992","0.7265514677747992","0.7265514677747992","0.09414142173626582","0.09414142173626582","0.09414142173626582","0.4396846149604951","0.4396846149604951","0.4396846149604951","0.4402124802118976","0.4402124802118976","0.4402124802118976","0.7240900993785454","0.7240900993785454","0.7240900993785454","0.44310015849317513","0.44310015849317513","0.44310015849317513","0.46190379829629424","0.46190379829629424","0.46190379829629424"
"241713","0.7112776762786523","0.7112776762786523","0.7112776762786523","0.7281676432212068","0.7281676432212068","0.7281676432212068","0.7112851580261398","0.7112851580261398","0.7112851580261398","0.4596525061162556","0.4596525061162556","0.4596525061162556","0.11687602698072282","0.11687602698072282","0.11687602698072282","0.7284823146123438","0.7284823146123438","0.7284823146123438","0.13287175527099626","0.13287175527099626","0.13287175527099626","0.4444875682606025","0.4444875682606025","0.4444875682606025","0.4422556723198344","0.4422556723198344","0.4422556723198344","0.7245231571940793","0.7245231571940793","0.7245231571940793","0.4468805352788527","0.4468805352788527","0.4468805352788527","0.4591938127493741","0.4591938127493741","0.4591938127493741"
"243972","0.7064831317719995","0.7064831317719995","0.7064831317719995","0.7289410377593151","0.7289410377593151","0.7289410377593151","0.7105577929269563","0.7105577929269563","0.7105577929269563","0.4621807812196835","0.4621807812196835","0.4621807812196835","0.13247919563867144","0.13247919563867144","0.13247919563867144","0.7282870449409188","0.7282870449409188","0.7282870449409188","0.12901044662090053","0.12901044662090053","0.12901044662090053","0.43813186205037763","0.43813186205037763","0.43813186205037763","0.44549848793189684","0.44549848793189684","0.44549848793189684","0.7267488018564888","0.7267488018564888","0.7267488018564888","0.44480259296967967","0.44480259296967967","0.44480259296967967","0.4610542058422592","0.4610542058422592","0.4610542058422592"
"246231","0.7108667607555673","0.7108667607555673","0.7108667607555673","0.7322545657875508","0.7322545657875508","0.7322545657875508","0.7112323941961437","0.7112323941961437","0.7112323941961437","0.4634151031384738","0.4634151031384738","0.4634151031384738","0.14625858962067717","0.14625858962067717","0.14625858962067717","0.7268053479396476","0.7268053479396476","0.7268053479396476","0.10129305586872031","0.10129305586872031","0.10129305586872031","0.4286763690720572","0.4286763690720572","0.4286763690720572","0.43805563388365576","0.43805563388365576","0.43805563388365576","0.7273941241666113","0.7273941241666113","0.7273941241666113","0.4402543192523457","0.4402543192523457","0.4402543192523457","0.46087673467145474","0.46087673467145474","0.46087673467145474"
"248490","0.7105327667580401","0.7105327667580401","0.7105327667580401","0.7290770130627982","0.7290770130627982","0.7290770130627982","0.7120691117978031","0.7120691117978031","0.7120691117978031","0.4592853002938534","0.4592853002938534","0.4592853002938534","0.14042690782482695","0.14042690782482695","0.14042690782482695","0.7287092852088013","0.7287092852088013","0.7287092852088013","0.06628948545516104","0.06628948545516104","0.06628948545516104","0.43104901812158064","0.43104901812158064","0.43104901812158064","0.4434537958043834","0.4434537958043834","0.4434537958043834","0.7268384652887486","0.7268384652887486","0.7268384652887486","0.44296735936079107","0.44296735936079107","0.44296735936079107","0.461340638851786","0.461340638851786","0.461340638851786"
"250749","0.7092329714658475","0.7092329714658475","0.7092329714658475","0.7314401658515892","0.7314401658515892","0.7314401658515892","0.7093544124533716","0.7093544124533716","0.7093544124533716","0.46349558083863374","0.46349558083863374","0.46349558083863374","0.18026247603017567","0.18026247603017567","0.18026247603017567","0.7279900246743503","0.7279900246743503","0.7279900246743503","0.11100635743124448","0.11100635743124448","0.11100635743124448","0.42897630201850034","0.42897630201850034","0.42897630201850034","0.439023663987395","0.439023663987395","0.439023663987395","0.7287131561785937","0.7287131561785937","0.7287131561785937","0.44551825984083826","0.44551825984083826","0.44551825984083826","0.45355124899023747","0.45355124899023747","0.45355124899023747"
"253008","0.7110097064310091","0.7110097064310091","0.7110097064310091","0.7302825638100062","0.7302825638100062","0.7302825638100062","0.7129940871468224","0.7129940871468224","0.7129940871468224","0.46061622192300017","0.46061622192300017","0.46061622192300017","0.15510972900741055","0.15510972900741055","0.15510972900741055","0.7278149909538706","0.7278149909538706","0.7278149909538706","0.13209304695414573","0.13209304695414573","0.13209304695414573","0.43283128644253255","0.43283128644253255","0.43283128644253255","0.4379200737614545","0.4379200737614545","0.4379200737614545","0.7247277228578332","0.7247277228578332","0.7247277228578332","0.44803203647146317","0.44803203647146317","0.44803203647146317","0.45536053176139235","0.45536053176139235","0.45536053176139235"
"255267","0.7137505105028852","0.7137505105028852","0.7137505105028852","0.7279579206925322","0.7279579206925322","0.7279579206925322","0.7097109629643217","0.7097109629643217","0.7097109629643217","0.4631460160445955","0.4631460160445955","0.4631460160445955","0.16889081619561125","0.16889081619561125","0.16889081619561125","0.7284908992210313","0.7284908992210313","0.7284908992210313","0.09131724548145015","0.09131724548145015","0.09131724548145015","0.4350104911350981","0.4350104911350981","0.4350104911350981","0.4339459523187244","0.4339459523187244","0.4339459523187244","0.7261132900061291","0.7261132900061291","0.7261132900061291","0.4425779851448463","0.4425779851448463","0.4425779851448463","0.45524172306691835","0.45524172306691835","0.45524172306691835"
"257526","0.7107488944351619","0.7107488944351619","0.7107488944351619","0.7306597823072282","0.7306597823072282","0.7306597823072282","0.7123264510697828","0.7123264510697828","0.7123264510697828","0.46432358487433184","0.46432358487433184","0.46432358487433184","0.1422825942059445","0.1422825942059445","0.1422825942059445","0.7286300916169632","0.7286300916169632","0.7286300916169632","0.0865350257932214","0.0865350257932214","0.0865350257932214","0.43522756342570396","0.43522756342570396","0.43522756342570396","0.4384966677469703","0.4384966677469703","0.4384966677469703","0.7270006889414717","0.7270006889414717","0.7270006889414717","0.44111967925919154","0.44111967925919154","0.44111967925919154","0.45752589700564106","0.45752589700564106","0.45752589700564106"
"259785","0.713961570382551","0.713961570382551","0.713961570382551","0.7296257682740535","0.7296257682740535","0.7296257682740535","0.7126944688782549","0.7126944688782549","0.7126944688782549","0.46329882148451756","0.46329882148451756","0.46329882148451756","0.1436366300633236","0.1436366300633236","0.1436366300633236","0.7307155145027873","0.7307155145027873","0.7307155145027873","0.07015448309158513","0.07015448309158513","0.07015448309158513","0.4360182753439912","0.4360182753439912","0.4360182753439912","0.43977713005527463","0.43977713005527463","0.43977713005527463","0.727007855211289","0.727007855211289","0.727007855211289","0.4479750158807795","0.4479750158807795","0.4479750158807795","0.4624642006004124","0.4624642006004124","0.4624642006004124"
"262044","0.713600894868104","0.713600894868104","0.713600894868104","0.7307222193130317","0.7307222193130317","0.7307222193130317","0.7127381555373398","0.7127381555373398","0.7127381555373398","0.46260080152690947","0.46260080152690947","0.46260080152690947","0.1161337190890209","0.1161337190890209","0.1161337190890209","0.7271157151230687","0.7271157151230687","0.7271157151230687","0.07737119292691146","0.07737119292691146","0.07737119292691146","0.43187471433932373","0.43187471433932373","0.43187471433932373","0.43910544268559937","0.43910544268559937","0.43910544268559937","0.728331187321074","0.728331187321074","0.728331187321074","0.443009149063922","0.443009149063922","0.443009149063922","0.45988558193824636","0.45988558193824636","0.45988558193824636"
"264303","0.7140915741954329","0.7140915741954329","0.7140915741954329","0.7293268076938489","0.7293268076938489","0.7293268076938489","0.7124766704571475","0.7124766704571475","0.7124766704571475","0.45795499029919196","0.45795499029919196","0.45795499029919196","0.11136141190379224","0.11136141190379224","0.11136141190379224","0.729593753728895","0.729593753728895","0.729593753728895","0.08480307787949026","0.08480307787949026","0.08480307787949026","0.43315152301033877","0.43315152301033877","0.43315152301033877","0.4311666758264368","0.4311666758264368","0.4311666758264368","0.7272243721268312","0.7272243721268312","0.7272243721268312","0.4377772923025075","0.4377772923025075","0.4377772923025075","0.4620162257760828","0.4620162257760828","0.4620162257760828"
