"Step","retrogan_full_150epochs_nocycleid - simlex","retrogan_full_150epochs_nocycleid - simlex__MIN","retrogan_full_150epochs_nocycleid - simlex__MAX","retrogan_ook_150epochs_nocycleid - simlex","retrogan_ook_150epochs_nocycleid - simlex__MIN","retrogan_ook_150epochs_nocycleid - simlex__MAX","retrogan_full_150epochs_nocyclemae - simlex","retrogan_full_150epochs_nocyclemae - simlex__MIN","retrogan_full_150epochs_nocyclemae - simlex__MAX","retrogan_ook_150epochs_nocyclemae - simlex","retrogan_ook_150epochs_nocyclemae - simlex__MIN","retrogan_ook_150epochs_nocyclemae - simlex__MAX","retrogan_full_150epochs_noonewaymm - simlex","retrogan_full_150epochs_noonewaymm - simlex__MIN","retrogan_full_150epochs_noonewaymm - simlex__MAX","retrogan_ook_150epochs_alllosses - simlex","retrogan_ook_150epochs_alllosses - simlex__MIN","retrogan_ook_150epochs_alllosses - simlex__MAX","retrogan_ook_150epochs_nocycledis - simlex","retrogan_ook_150epochs_nocycledis - simlex__MIN","retrogan_ook_150epochs_nocycledis - simlex__MAX","retrogan_full_150epochs_nocyclemm - simlex","retrogan_full_150epochs_nocyclemm - simlex__MIN","retrogan_full_150epochs_nocyclemm - simlex__MAX","retrogan_full_150epochs_nocycledis - simlex","retrogan_full_150epochs_nocycledis - simlex__MIN","retrogan_full_150epochs_nocycledis - simlex__MAX","retrogan_ook_150epochs_noonewaymm - simlex","retrogan_ook_150epochs_noonewaymm - simlex__MIN","retrogan_ook_150epochs_noonewaymm - simlex__MAX","retrogan_ook_150epochs_nocyclemm - simlex","retrogan_ook_150epochs_nocyclemm - simlex__MIN","retrogan_ook_150epochs_nocyclemm - simlex__MAX","retrogan_full_150epochs_alllosses - simlex","retrogan_full_150epochs_alllosses - simlex__MIN","retrogan_full_150epochs_alllosses - simlex__MAX"
"85842","0.7413141783044394","0.7413141783044394","0.7413141783044394","0.5945559997503388","0.5945559997503388","0.5945559997503388","0.7447187028681868","0.7447187028681868","0.7447187028681868","0.5861853383976765","0.5861853383976765","0.5861853383976765","0.46934627529283734","0.46934627529283734","0.46934627529283734","0.5900495529161309","0.5900495529161309","0.5900495529161309","0.5874261040399781","0.5874261040399781","0.5874261040399781","0.7612797821436899","0.7612797821436899","0.7612797821436899","0.7388938731396852","0.7388938731396852","0.7388938731396852","0.4656117878986978","0.4656117878986978","0.4656117878986978","0.6120308199337952","0.6120308199337952","0.6120308199337952","0.7390033792982503","0.7390033792982503","0.7390033792982503"
"88101","0.7433009062437688","0.7433009062437688","0.7433009062437688","0.586817129232604","0.586817129232604","0.586817129232604","0.7408698406365263","0.7408698406365263","0.7408698406365263","0.5835896283913339","0.5835896283913339","0.5835896283913339","0.4710624635612422","0.4710624635612422","0.4710624635612422","0.5909911939423032","0.5909911939423032","0.5909911939423032","0.5938585870670384","0.5938585870670384","0.5938585870670384","0.7610323702023414","0.7610323702023414","0.7610323702023414","0.7389162124923226","0.7389162124923226","0.7389162124923226","0.46853766375311545","0.46853766375311545","0.46853766375311545","0.6048042620268728","0.6048042620268728","0.6048042620268728","0.7377110188610699","0.7377110188610699","0.7377110188610699"
"90360","0.7426242200503617","0.7426242200503617","0.7426242200503617","0.5937791054317245","0.5937791054317245","0.5937791054317245","0.7421625441079472","0.7421625441079472","0.7421625441079472","0.585294183586288","0.585294183586288","0.585294183586288","0.471751769803809","0.471751769803809","0.471751769803809","0.589954472250096","0.589954472250096","0.589954472250096","0.5898945194939064","0.5898945194939064","0.5898945194939064","0.7599608154893728","0.7599608154893728","0.7599608154893728","0.7396726330831157","0.7396726330831157","0.7396726330831157","0.46493668447731223","0.46493668447731223","0.46493668447731223","0.6076730272885695","0.6076730272885695","0.6076730272885695","0.7384047596889868","0.7384047596889868","0.7384047596889868"
"92619","0.7494707983273845","0.7494707983273845","0.7494707983273845","0.5917348199577437","0.5917348199577437","0.5917348199577437","0.7463033645870508","0.7463033645870508","0.7463033645870508","0.5864680587932075","0.5864680587932075","0.5864680587932075","0.4728674074257406","0.4728674074257406","0.4728674074257406","0.5859894477919776","0.5859894477919776","0.5859894477919776","0.5933207984265108","0.5933207984265108","0.5933207984265108","0.7597188018237022","0.7597188018237022","0.7597188018237022","0.7435860820422835","0.7435860820422835","0.7435860820422835","0.4722951059498712","0.4722951059498712","0.4722951059498712","0.6056726201066365","0.6056726201066365","0.6056726201066365","0.7350027214061429","0.7350027214061429","0.7350027214061429"
"94878","0.7474134956067024","0.7474134956067024","0.7474134956067024","0.588884247547077","0.588884247547077","0.588884247547077","0.7442297526945887","0.7442297526945887","0.7442297526945887","0.5878995828053858","0.5878995828053858","0.5878995828053858","0.4764905410909324","0.4764905410909324","0.4764905410909324","0.5877856111835509","0.5877856111835509","0.5877856111835509","0.5885321620172517","0.5885321620172517","0.5885321620172517","0.7610228013524777","0.7610228013524777","0.7610228013524777","0.7417981394361906","0.7417981394361906","0.7417981394361906","0.46604761591019145","0.46604761591019145","0.46604761591019145","0.6027889900278559","0.6027889900278559","0.6027889900278559","0.7400682659070372","0.7400682659070372","0.7400682659070372"
"97137","0.7463875223206944","0.7463875223206944","0.7463875223206944","0.5902871733362668","0.5902871733362668","0.5902871733362668","0.7437538859672821","0.7437538859672821","0.7437538859672821","0.5885693421143947","0.5885693421143947","0.5885693421143947","0.4655954666906285","0.4655954666906285","0.4655954666906285","0.589203918114112","0.589203918114112","0.589203918114112","0.5939549255252882","0.5939549255252882","0.5939549255252882","0.7620364254058316","0.7620364254058316","0.7620364254058316","0.7399316540253362","0.7399316540253362","0.7399316540253362","0.47142137366700804","0.47142137366700804","0.47142137366700804","0.6066265441658726","0.6066265441658726","0.6066265441658726","0.741651874450602","0.741651874450602","0.741651874450602"
"99396","0.747337606803696","0.747337606803696","0.747337606803696","0.5901422804876397","0.5901422804876397","0.5901422804876397","0.7447839034464401","0.7447839034464401","0.7447839034464401","0.5817748207878879","0.5817748207878879","0.5817748207878879","0.46640024909117245","0.46640024909117245","0.46640024909117245","0.5876465318625769","0.5876465318625769","0.5876465318625769","0.5877956133398234","0.5877956133398234","0.5877956133398234","0.7611493208057376","0.7611493208057376","0.7611493208057376","0.7433073757491797","0.7433073757491797","0.7433073757491797","0.4629900795078199","0.4629900795078199","0.4629900795078199","0.6058967117377826","0.6058967117377826","0.6058967117377826","0.7434877214874587","0.7434877214874587","0.7434877214874587"
"101655","0.7480223272201018","0.7480223272201018","0.7480223272201018","0.5861899904234279","0.5861899904234279","0.5861899904234279","0.7458015235477874","0.7458015235477874","0.7458015235477874","0.5820380664675956","0.5820380664675956","0.5820380664675956","0.4704524568161812","0.4704524568161812","0.4704524568161812","0.588138659616507","0.588138659616507","0.588138659616507","0.5834868324639624","0.5834868324639624","0.5834868324639624","0.7656100297412262","0.7656100297412262","0.7656100297412262","0.7457855694465367","0.7457855694465367","0.7457855694465367","0.46974104752208584","0.46974104752208584","0.46974104752208584","0.6043615673124267","0.6043615673124267","0.6043615673124267","0.7431935605991035","0.7431935605991035","0.7431935605991035"
"103914","0.7491174271687316","0.7491174271687316","0.7491174271687316","0.5902056034047877","0.5902056034047877","0.5902056034047877","0.7489546341040484","0.7489546341040484","0.7489546341040484","0.5858284202977629","0.5858284202977629","0.5858284202977629","0.47011721164832904","0.47011721164832904","0.47011721164832904","0.5865235641405611","0.5865235641405611","0.5865235641405611","0.5887013741880793","0.5887013741880793","0.5887013741880793","0.7575471423199327","0.7575471423199327","0.7575471423199327","0.7486070200556373","0.7486070200556373","0.7486070200556373","0.47347283878745877","0.47347283878745877","0.47347283878745877","0.605246005874477","0.605246005874477","0.605246005874477","0.7424680491988137","0.7424680491988137","0.7424680491988137"
"106173","0.7544512221915045","0.7544512221915045","0.7544512221915045","0.5868658340765955","0.5868658340765955","0.5868658340765955","0.7445280420301177","0.7445280420301177","0.7445280420301177","0.5908407282918059","0.5908407282918059","0.5908407282918059","0.47501041454322024","0.47501041454322024","0.47501041454322024","0.5876578881013773","0.5876578881013773","0.5876578881013773","0.5868295807737157","0.5868295807737157","0.5868295807737157","0.758685119294502","0.758685119294502","0.758685119294502","0.7534538712010633","0.7534538712010633","0.7534538712010633","0.4691306150822314","0.4691306150822314","0.4691306150822314","0.600335470723229","0.600335470723229","0.600335470723229","0.7471760557309038","0.7471760557309038","0.7471760557309038"
"108432","0.75226576308224","0.75226576308224","0.75226576308224","0.5844405880151505","0.5844405880151505","0.5844405880151505","0.7457089644843266","0.7457089644843266","0.7457089644843266","0.5888398998397529","0.5888398998397529","0.5888398998397529","0.46885397903085924","0.46885397903085924","0.46885397903085924","0.5892816015603451","0.5892816015603451","0.5892816015603451","0.5881254618254688","0.5881254618254688","0.5881254618254688","0.7585541464142616","0.7585541464142616","0.7585541464142616","0.7504320223959821","0.7504320223959821","0.7504320223959821","0.4737439923091292","0.4737439923091292","0.4737439923091292","0.6022327931068512","0.6022327931068512","0.6022327931068512","0.747683102465219","0.747683102465219","0.747683102465219"
"110691","0.7499888883569826","0.7499888883569826","0.7499888883569826","0.5908921834278651","0.5908921834278651","0.5908921834278651","0.7448615736202389","0.7448615736202389","0.7448615736202389","0.5887643239802639","0.5887643239802639","0.5887643239802639","0.4711471027464511","0.4711471027464511","0.4711471027464511","0.5921505293119453","0.5921505293119453","0.5921505293119453","0.5891771686976511","0.5891771686976511","0.5891771686976511","0.7632441406396586","0.7632441406396586","0.7632441406396586","0.7495810326814426","0.7495810326814426","0.7495810326814426","0.46746877667742326","0.46746877667742326","0.46746877667742326","0.6085504125851856","0.6085504125851856","0.6085504125851856","0.7441985666694356","0.7441985666694356","0.7441985666694356"
"112950","0.7516237233471128","0.7516237233471128","0.7516237233471128","0.5892478578237506","0.5892478578237506","0.5892478578237506","0.744523311768487","0.744523311768487","0.744523311768487","0.586042991224202","0.586042991224202","0.586042991224202","0.4653767312081482","0.4653767312081482","0.4653767312081482","0.5899252782307951","0.5899252782307951","0.5899252782307951","0.5872382368624833","0.5872382368624833","0.5872382368624833","0.7662275335009483","0.7662275335009483","0.7662275335009483","0.747280753391959","0.747280753391959","0.747280753391959","0.4675528922840546","0.4675528922840546","0.4675528922840546","0.5987786669955717","0.5987786669955717","0.5987786669955717","0.7469493883338824","0.7469493883338824","0.7469493883338824"
"115209","0.7516976622712792","0.7516976622712792","0.7516976622712792","0.5879004133093363","0.5879004133093363","0.5879004133093363","0.748135221594059","0.748135221594059","0.748135221594059","0.5865556047422428","0.5865556047422428","0.5865556047422428","0.4700197417789005","0.4700197417789005","0.4700197417789005","0.5882589081631268","0.5882589081631268","0.5882589081631268","0.5877119791847575","0.5877119791847575","0.5877119791847575","0.7662562280142501","0.7662562280142501","0.7662562280142501","0.7494236702372701","0.7494236702372701","0.7494236702372701","0.4699221696010142","0.4699221696010142","0.4699221696010142","0.6039276169620384","0.6039276169620384","0.6039276169620384","0.7452380408961474","0.7452380408961474","0.7452380408961474"
"117468","0.7547327028492542","0.7547327028492542","0.7547327028492542","0.5912170187990851","0.5912170187990851","0.5912170187990851","0.7486049016687493","0.7486049016687493","0.7486049016687493","0.5878704627727342","0.5878704627727342","0.5878704627727342","0.47056931874087987","0.47056931874087987","0.47056931874087987","0.5872080017041721","0.5872080017041721","0.5872080017041721","0.5876339419041399","0.5876339419041399","0.5876339419041399","0.7690545087667626","0.7690545087667626","0.7690545087667626","0.7527277700226057","0.7527277700226057","0.7527277700226057","0.47104705711114725","0.47104705711114725","0.47104705711114725","0.5956708748602964","0.5956708748602964","0.5956708748602964","0.7477869575860344","0.7477869575860344","0.7477869575860344"
"119727","0.7591403558222283","0.7591403558222283","0.7591403558222283","0.5920457173061434","0.5920457173061434","0.5920457173061434","0.7511111903250607","0.7511111903250607","0.7511111903250607","0.5849122721319822","0.5849122721319822","0.5849122721319822","0.4650729352703391","0.4650729352703391","0.4650729352703391","0.5913150363196693","0.5913150363196693","0.5913150363196693","0.5886388323918795","0.5886388323918795","0.5886388323918795","0.7647562295531732","0.7647562295531732","0.7647562295531732","0.7511215693643317","0.7511215693643317","0.7511215693643317","0.46798846151533186","0.46798846151533186","0.46798846151533186","0.6030649460288918","0.6030649460288918","0.6030649460288918","0.7478566597364248","0.7478566597364248","0.7478566597364248"
"121986","0.7548299981924903","0.7548299981924903","0.7548299981924903","0.5864573645503095","0.5864573645503095","0.5864573645503095","0.7525780987671915","0.7525780987671915","0.7525780987671915","0.5884195384598","0.5884195384598","0.5884195384598","0.47077923764156765","0.47077923764156765","0.47077923764156765","0.5905595184505618","0.5905595184505618","0.5905595184505618","0.5915590660637703","0.5915590660637703","0.5915590660637703","0.7674284422132686","0.7674284422132686","0.7674284422132686","0.7527568677515936","0.7527568677515936","0.7527568677515936","0.47138666543662255","0.47138666543662255","0.47138666543662255","0.602411357474338","0.602411357474338","0.602411357474338","0.7441597496369698","0.7441597496369698","0.7441597496369698"
"124245","0.7568390715026019","0.7568390715026019","0.7568390715026019","0.5913194235470597","0.5913194235470597","0.5913194235470597","0.7547731808896208","0.7547731808896208","0.7547731808896208","0.5865535826456679","0.5865535826456679","0.5865535826456679","0.4714755670588458","0.4714755670588458","0.4714755670588458","0.5909326915589546","0.5909326915589546","0.5909326915589546","0.5887099079170772","0.5887099079170772","0.5887099079170772","0.7692149464828095","0.7692149464828095","0.7692149464828095","0.7527030113758517","0.7527030113758517","0.7527030113758517","0.46946727008938355","0.46946727008938355","0.46946727008938355","0.6072779421158034","0.6072779421158034","0.6072779421158034","0.7515806093594253","0.7515806093594253","0.7515806093594253"
"126504","0.7545351753082327","0.7545351753082327","0.7545351753082327","0.5865128295354806","0.5865128295354806","0.5865128295354806","0.7544329691590288","0.7544329691590288","0.7544329691590288","0.5809627805049946","0.5809627805049946","0.5809627805049946","0.4690088078361685","0.4690088078361685","0.4690088078361685","0.585928435842344","0.585928435842344","0.585928435842344","0.5864106998573266","0.5864106998573266","0.5864106998573266","0.7670716685488245","0.7670716685488245","0.7670716685488245","0.7563966716772397","0.7563966716772397","0.7563966716772397","0.4640843226258111","0.4640843226258111","0.4640843226258111","0.6030982805316558","0.6030982805316558","0.6030982805316558","0.7510223361785445","0.7510223361785445","0.7510223361785445"
"128763","0.7500972510680799","0.7500972510680799","0.7500972510680799","0.5876666083928568","0.5876666083928568","0.5876666083928568","0.7529036623339042","0.7529036623339042","0.7529036623339042","0.5868752404365557","0.5868752404365557","0.5868752404365557","0.4717730800537255","0.4717730800537255","0.4717730800537255","0.5898311363953127","0.5898311363953127","0.5898311363953127","0.5936417051730851","0.5936417051730851","0.5936417051730851","0.7704995856405089","0.7704995856405089","0.7704995856405089","0.7516662896836446","0.7516662896836446","0.7516662896836446","0.4668764407982858","0.4668764407982858","0.4668764407982858","0.6033687540029901","0.6033687540029901","0.6033687540029901","0.7502908607969874","0.7502908607969874","0.7502908607969874"
"131022","0.7574550827624711","0.7574550827624711","0.7574550827624711","0.5896896618528005","0.5896896618528005","0.5896896618528005","0.7557542828897275","0.7557542828897275","0.7557542828897275","0.5871083953934217","0.5871083953934217","0.5871083953934217","0.46666368735150626","0.46666368735150626","0.46666368735150626","0.5885950034828341","0.5885950034828341","0.5885950034828341","0.5874555761354239","0.5874555761354239","0.5874555761354239","0.7666729845256066","0.7666729845256066","0.7666729845256066","0.7565972203268345","0.7565972203268345","0.7565972203268345","0.47274575665143653","0.47274575665143653","0.47274575665143653","0.5979369091148","0.5979369091148","0.5979369091148","0.7522845457114378","0.7522845457114378","0.7522845457114378"
"133281","0.7520722857525128","0.7520722857525128","0.7520722857525128","0.5901495323518445","0.5901495323518445","0.5901495323518445","0.7529864178398633","0.7529864178398633","0.7529864178398633","0.5835817325856602","0.5835817325856602","0.5835817325856602","0.46953848881220517","0.46953848881220517","0.46953848881220517","0.5896238052967894","0.5896238052967894","0.5896238052967894","0.5954307551177787","0.5954307551177787","0.5954307551177787","0.7705342561713671","0.7705342561713671","0.7705342561713671","0.7566622403607508","0.7566622403607508","0.7566622403607508","0.4709763378943249","0.4709763378943249","0.4709763378943249","0.6042326044924721","0.6042326044924721","0.6042326044924721","0.7505694527453444","0.7505694527453444","0.7505694527453444"
"135540","0.759048416627658","0.759048416627658","0.759048416627658","0.5926711830711294","0.5926711830711294","0.5926711830711294","0.7584513023417334","0.7584513023417334","0.7584513023417334","0.5892194882902555","0.5892194882902555","0.5892194882902555","0.47247461516605516","0.47247461516605516","0.47247461516605516","0.584938330697963","0.584938330697963","0.584938330697963","0.5904785202428167","0.5904785202428167","0.5904785202428167","0.7716549309803024","0.7716549309803024","0.7716549309803024","0.7561893827057282","0.7561893827057282","0.7561893827057282","0.47723180197555765","0.47723180197555765","0.47723180197555765","0.5965648864979687","0.5965648864979687","0.5965648864979687","0.7507322555922067","0.7507322555922067","0.7507322555922067"
"137799","0.7617026530899278","0.7617026530899278","0.7617026530899278","0.5902981083049473","0.5902981083049473","0.5902981083049473","0.7548885727935739","0.7548885727935739","0.7548885727935739","0.5868350933941405","0.5868350933941405","0.5868350933941405","0.46848457929911086","0.46848457929911086","0.46848457929911086","0.5903641454052956","0.5903641454052956","0.5903641454052956","0.5889340115845124","0.5889340115845124","0.5889340115845124","0.7721620740049305","0.7721620740049305","0.7721620740049305","0.7555715900750668","0.7555715900750668","0.7555715900750668","0.4635894205072349","0.4635894205072349","0.4635894205072349","0.6046486809534924","0.6046486809534924","0.6046486809534924","0.753144893640781","0.753144893640781","0.753144893640781"
"140058","0.7595263235059733","0.7595263235059733","0.7595263235059733","0.5919110613214271","0.5919110613214271","0.5919110613214271","0.7601447901688264","0.7601447901688264","0.7601447901688264","0.5804485721786432","0.5804485721786432","0.5804485721786432","0.46661253312267553","0.46661253312267553","0.46661253312267553","0.5837820826364843","0.5837820826364843","0.5837820826364843","0.5888615170150424","0.5888615170150424","0.5888615170150424","0.7692030064839861","0.7692030064839861","0.7692030064839861","0.7571782240397499","0.7571782240397499","0.7571782240397499","0.47026573945627537","0.47026573945627537","0.47026573945627537","0.5986334250945597","0.5986334250945597","0.5986334250945597","0.7569017745508593","0.7569017745508593","0.7569017745508593"
"142317","0.7583251861041596","0.7583251861041596","0.7583251861041596","0.5863574091871742","0.5863574091871742","0.5863574091871742","0.75841642719396","0.75841642719396","0.75841642719396","0.5852722835582039","0.5852722835582039","0.5852722835582039","0.4726464376247562","0.4726464376247562","0.4726464376247562","0.5838136538228897","0.5838136538228897","0.5838136538228897","0.5899712026919959","0.5899712026919959","0.5899712026919959","0.76928750725187","0.76928750725187","0.76928750725187","0.7573588526308236","0.7573588526308236","0.7573588526308236","0.47105367105202783","0.47105367105202783","0.47105367105202783","0.6012685599659696","0.6012685599659696","0.6012685599659696","0.7525052491271919","0.7525052491271919","0.7525052491271919"
"144576","0.7607895681597323","0.7607895681597323","0.7607895681597323","0.5870068452219759","0.5870068452219759","0.5870068452219759","0.7571072821515784","0.7571072821515784","0.7571072821515784","0.5870600335836706","0.5870600335836706","0.5870600335836706","0.4675830130976191","0.4675830130976191","0.4675830130976191","0.5873416466406011","0.5873416466406011","0.5873416466406011","0.5860339158621929","0.5860339158621929","0.5860339158621929","0.772225709865596","0.772225709865596","0.772225709865596","0.7579965051385604","0.7579965051385604","0.7579965051385604","0.4714534563957017","0.4714534563957017","0.4714534563957017","0.5980768911574593","0.5980768911574593","0.5980768911574593","0.7533320398824221","0.7533320398824221","0.7533320398824221"
"146835","0.7602436321752166","0.7602436321752166","0.7602436321752166","0.5871607111241542","0.5871607111241542","0.5871607111241542","0.7565538295044969","0.7565538295044969","0.7565538295044969","0.5875842861933067","0.5875842861933067","0.5875842861933067","0.4684638648455066","0.4684638648455066","0.4684638648455066","0.5844536955340203","0.5844536955340203","0.5844536955340203","0.5908945485586804","0.5908945485586804","0.5908945485586804","0.7697831736748063","0.7697831736748063","0.7697831736748063","0.7584411196411238","0.7584411196411238","0.7584411196411238","0.4689059396910621","0.4689059396910621","0.4689059396910621","0.6006730224339218","0.6006730224339218","0.6006730224339218","0.7549864759694113","0.7549864759694113","0.7549864759694113"
"149094","0.7593048738402928","0.7593048738402928","0.7593048738402928","0.5844420143154132","0.5844420143154132","0.5844420143154132","0.7556191334171566","0.7556191334171566","0.7556191334171566","0.5875374469741315","0.5875374469741315","0.5875374469741315","0.47091306312233344","0.47091306312233344","0.47091306312233344","0.5863832872088179","0.5863832872088179","0.5863832872088179","0.5863351661248497","0.5863351661248497","0.5863351661248497","0.7727296392010248","0.7727296392010248","0.7727296392010248","0.7583583400625864","0.7583583400625864","0.7583583400625864","0.4738291113625931","0.4738291113625931","0.4738291113625931","0.6021969430196578","0.6021969430196578","0.6021969430196578","0.7550842648005022","0.7550842648005022","0.7550842648005022"
"151353","0.759990954357371","0.759990954357371","0.759990954357371","0.5904586302750183","0.5904586302750183","0.5904586302750183","0.7578825636074484","0.7578825636074484","0.7578825636074484","0.5915775237131614","0.5915775237131614","0.5915775237131614","0.4633097513110003","0.4633097513110003","0.4633097513110003","0.5835872512242294","0.5835872512242294","0.5835872512242294","0.5896185153477138","0.5896185153477138","0.5896185153477138","0.7694746234027884","0.7694746234027884","0.7694746234027884","0.7638324383437907","0.7638324383437907","0.7638324383437907","0.4745389290251594","0.4745389290251594","0.4745389290251594","0.5995160221043722","0.5995160221043722","0.5995160221043722","0.7551432486354163","0.7551432486354163","0.7551432486354163"
"153612","0.7620184792987289","0.7620184792987289","0.7620184792987289","0.586717727538769","0.586717727538769","0.586717727538769","0.7599900937626977","0.7599900937626977","0.7599900937626977","0.5877696089371438","0.5877696089371438","0.5877696089371438","0.47144196173957625","0.47144196173957625","0.47144196173957625","0.5871984629450314","0.5871984629450314","0.5871984629450314","0.5865437086353537","0.5865437086353537","0.5865437086353537","0.7702576742832961","0.7702576742832961","0.7702576742832961","0.7619394129153902","0.7619394129153902","0.7619394129153902","0.48000875442372004","0.48000875442372004","0.48000875442372004","0.5976197817759502","0.5976197817759502","0.5976197817759502","0.7558095354750093","0.7558095354750093","0.7558095354750093"
"155871","0.7639310336062536","0.7639310336062536","0.7639310336062536","0.5917583749755841","0.5917583749755841","0.5917583749755841","0.7593649228867954","0.7593649228867954","0.7593649228867954","0.5887201628354216","0.5887201628354216","0.5887201628354216","0.4661358659821413","0.4661358659821413","0.4661358659821413","0.5862254734038027","0.5862254734038027","0.5862254734038027","0.5869943154449846","0.5869943154449846","0.5869943154449846","0.7738841720913014","0.7738841720913014","0.7738841720913014","0.76119111080162","0.76119111080162","0.76119111080162","0.4720314510363328","0.4720314510363328","0.4720314510363328","0.5951960896066258","0.5951960896066258","0.5951960896066258","0.7575074707109384","0.7575074707109384","0.7575074707109384"
"158130","0.7613763312369994","0.7613763312369994","0.7613763312369994","0.5909757152744735","0.5909757152744735","0.5909757152744735","0.7603561112971987","0.7603561112971987","0.7603561112971987","0.5905190404101952","0.5905190404101952","0.5905190404101952","0.46491324982236315","0.46491324982236315","0.46491324982236315","0.5860624779763143","0.5860624779763143","0.5860624779763143","0.5895624864217827","0.5895624864217827","0.5895624864217827","0.7723768074212731","0.7723768074212731","0.7723768074212731","0.7600523273956787","0.7600523273956787","0.7600523273956787","0.47151378227685464","0.47151378227685464","0.47151378227685464","0.596941899182596","0.596941899182596","0.596941899182596","0.7527491223995341","0.7527491223995341","0.7527491223995341"
"160389","0.7626115012463471","0.7626115012463471","0.7626115012463471","0.5892076987450461","0.5892076987450461","0.5892076987450461","0.7625222882712662","0.7625222882712662","0.7625222882712662","0.5884941453980136","0.5884941453980136","0.5884941453980136","0.4651188476952508","0.4651188476952508","0.4651188476952508","0.5863872712205221","0.5863872712205221","0.5863872712205221","0.5903083090599908","0.5903083090599908","0.5903083090599908","0.7754016111353373","0.7754016111353373","0.7754016111353373","0.7628836537800159","0.7628836537800159","0.7628836537800159","0.4694737997762402","0.4694737997762402","0.4694737997762402","0.5962634857816977","0.5962634857816977","0.5962634857816977","0.7613853644719965","0.7613853644719965","0.7613853644719965"
"162648","0.764754712980742","0.764754712980742","0.764754712980742","0.586050044489636","0.586050044489636","0.586050044489636","0.7608752966291081","0.7608752966291081","0.7608752966291081","0.5857890736685752","0.5857890736685752","0.5857890736685752","0.46739530716853306","0.46739530716853306","0.46739530716853306","0.5860779807167222","0.5860779807167222","0.5860779807167222","0.5879396155030544","0.5879396155030544","0.5879396155030544","0.7674698951930551","0.7674698951930551","0.7674698951930551","0.7620202967783887","0.7620202967783887","0.7620202967783887","0.47423655938761294","0.47423655938761294","0.47423655938761294","0.5936852602717374","0.5936852602717374","0.5936852602717374","0.7616805424267837","0.7616805424267837","0.7616805424267837"
"164907","0.7628187360545573","0.7628187360545573","0.7628187360545573","0.5902401716271881","0.5902401716271881","0.5902401716271881","0.7622758873782054","0.7622758873782054","0.7622758873782054","0.5895187706196383","0.5895187706196383","0.5895187706196383","0.4656684126209412","0.4656684126209412","0.4656684126209412","0.5862397123338514","0.5862397123338514","0.5862397123338514","0.5882425405799351","0.5882425405799351","0.5882425405799351","0.7737159468961831","0.7737159468961831","0.7737159468961831","0.7633371691183959","0.7633371691183959","0.7633371691183959","0.47214042759817604","0.47214042759817604","0.47214042759817604","0.5977628884464623","0.5977628884464623","0.5977628884464623","0.760793588280304","0.760793588280304","0.760793588280304"
"167166","0.766815572424864","0.766815572424864","0.766815572424864","0.5874222356145155","0.5874222356145155","0.5874222356145155","0.7619449857172605","0.7619449857172605","0.7619449857172605","0.5841372494563286","0.5841372494563286","0.5841372494563286","0.4666246295932579","0.4666246295932579","0.4666246295932579","0.5853770534369939","0.5853770534369939","0.5853770534369939","0.5871609217592142","0.5871609217592142","0.5871609217592142","0.7738155291343553","0.7738155291343553","0.7738155291343553","0.7626606333786029","0.7626606333786029","0.7626606333786029","0.47836406171278706","0.47836406171278706","0.47836406171278706","0.5974465928223849","0.5974465928223849","0.5974465928223849","0.7599181107355159","0.7599181107355159","0.7599181107355159"
"169425","0.7668436049422632","0.7668436049422632","0.7668436049422632","0.5874986841049669","0.5874986841049669","0.5874986841049669","0.7629234758426245","0.7629234758426245","0.7629234758426245","0.5895253725242299","0.5895253725242299","0.5895253725242299","0.463270314409644","0.463270314409644","0.463270314409644","0.5862857631760883","0.5862857631760883","0.5862857631760883","0.5911959552930959","0.5911959552930959","0.5911959552930959","0.7732162964615424","0.7732162964615424","0.7732162964615424","0.7651198037209795","0.7651198037209795","0.7651198037209795","0.4675963493059825","0.4675963493059825","0.4675963493059825","0.5970361601683917","0.5970361601683917","0.5970361601683917","0.7634843308075251","0.7634843308075251","0.7634843308075251"
"171684","0.7655230374614911","0.7655230374614911","0.7655230374614911","0.5856740187807179","0.5856740187807179","0.5856740187807179","0.7614533695056185","0.7614533695056185","0.7614533695056185","0.5885283766043182","0.5885283766043182","0.5885283766043182","0.46718128991139435","0.46718128991139435","0.46718128991139435","0.5853556288423307","0.5853556288423307","0.5853556288423307","0.5901779199397733","0.5901779199397733","0.5901779199397733","0.7714592149007958","0.7714592149007958","0.7714592149007958","0.7610590606735019","0.7610590606735019","0.7610590606735019","0.4694220256785189","0.4694220256785189","0.4694220256785189","0.5977767843422706","0.5977767843422706","0.5977767843422706","0.7629592777846615","0.7629592777846615","0.7629592777846615"
"173943","0.7688625781001897","0.7688625781001897","0.7688625781001897","0.5877424129418394","0.5877424129418394","0.5877424129418394","0.7633481823229559","0.7633481823229559","0.7633481823229559","0.5850050899756595","0.5850050899756595","0.5850050899756595","0.4539913706061519","0.4539913706061519","0.4539913706061519","0.5859481452658052","0.5859481452658052","0.5859481452658052","0.5877670632619914","0.5877670632619914","0.5877670632619914","0.7758354471409789","0.7758354471409789","0.7758354471409789","0.764139562315546","0.764139562315546","0.764139562315546","0.4763543926063632","0.4763543926063632","0.4763543926063632","0.6028679480845923","0.6028679480845923","0.6028679480845923","0.7637540760833665","0.7637540760833665","0.7637540760833665"
