"Step","retrogan_full_150epochs_alllosses - card","retrogan_full_150epochs_alllosses - card__MIN","retrogan_full_150epochs_alllosses - card__MAX","retrogan_full_150epochs_nocyclemae - card","retrogan_full_150epochs_nocyclemae - card__MIN","retrogan_full_150epochs_nocyclemae - card__MAX","retrogan_full_150epochs_nocycledis - card","retrogan_full_150epochs_nocycledis - card__MIN","retrogan_full_150epochs_nocycledis - card__MAX","retrogan_ook_150epochs_alllosses - card","retrogan_ook_150epochs_alllosses - card__MIN","retrogan_ook_150epochs_alllosses - card__MAX","retrogan_full_150epochs_noonewaymm - card","retrogan_full_150epochs_noonewaymm - card__MIN","retrogan_full_150epochs_noonewaymm - card__MAX","retrogan_full_150epochs_nocycleid - card","retrogan_full_150epochs_nocycleid - card__MIN","retrogan_full_150epochs_nocycleid - card__MAX","retrogan_ook_150epochs_noonewaymm - card","retrogan_ook_150epochs_noonewaymm - card__MIN","retrogan_ook_150epochs_noonewaymm - card__MAX","retrogan_ook_150epochs_nocyclemae - card","retrogan_ook_150epochs_nocyclemae - card__MIN","retrogan_ook_150epochs_nocyclemae - card__MAX","retrogan_ook_150epochs_nocycleid - card","retrogan_ook_150epochs_nocycleid - card__MIN","retrogan_ook_150epochs_nocycleid - card__MAX","retrogan_full_150epochs_nocyclemm - card","retrogan_full_150epochs_nocyclemm - card__MIN","retrogan_full_150epochs_nocyclemm - card__MAX","retrogan_ook_150epochs_nocyclemm - card","retrogan_ook_150epochs_nocyclemm - card__MIN","retrogan_ook_150epochs_nocyclemm - card__MAX","retrogan_ook_150epochs_nocycledis - card","retrogan_ook_150epochs_nocycledis - card__MIN","retrogan_ook_150epochs_nocycledis - card__MAX"
"176202","0.5167650031761982","0.5167650031761982","0.5167650031761982","0.49753604479537705","0.49753604479537705","0.49753604479537705","0.5193285761555465","0.5193285761555465","0.5193285761555465","0.5024261032132034","0.5024261032132034","0.5024261032132034","0.21503150931046605","0.21503150931046605","0.21503150931046605","0.4830810961708096","0.4830810961708096","0.4830810961708096","0.26276350559903994","0.26276350559903994","0.26276350559903994","0.49616158432506424","0.49616158432506424","0.49616158432506424","0.48406055689667654","0.48406055689667654","0.48406055689667654","0.5007538165268648","0.5007538165268648","0.5007538165268648","0.49034367948353125","0.49034367948353125","0.49034367948353125","0.511651053107051","0.511651053107051","0.511651053107051"
"178461","0.5188501416411035","0.5188501416411035","0.5188501416411035","0.5063200598862218","0.5063200598862218","0.5063200598862218","0.5195649746705383","0.5195649746705383","0.5195649746705383","0.501200138259462","0.501200138259462","0.501200138259462","0.22069566972600124","0.22069566972600124","0.22069566972600124","0.4834883939832053","0.4834883939832053","0.4834883939832053","0.2454165065672977","0.2454165065672977","0.2454165065672977","0.49378411097158786","0.49378411097158786","0.49378411097158786","0.48216629947964756","0.48216629947964756","0.48216629947964756","0.49857895854076884","0.49857895854076884","0.49857895854076884","0.4925182869147624","0.4925182869147624","0.4925182869147624","0.5047783958027616","0.5047783958027616","0.5047783958027616"
"180720","0.5148917297291009","0.5148917297291009","0.5148917297291009","0.4984036536536578","0.4984036536536578","0.4984036536536578","0.5146926221298286","0.5146926221298286","0.5146926221298286","0.5001647829191599","0.5001647829191599","0.5001647829191599","0.23356244271737003","0.23356244271737003","0.23356244271737003","0.47666586853145937","0.47666586853145937","0.47666586853145937","0.23198812298319024","0.23198812298319024","0.23198812298319024","0.49353668804254247","0.49353668804254247","0.49353668804254247","0.48341406270663134","0.48341406270663134","0.48341406270663134","0.4967340395525444","0.4967340395525444","0.4967340395525444","0.4900729340724821","0.4900729340724821","0.4900729340724821","0.5066681849913675","0.5066681849913675","0.5066681849913675"
"182979","0.509832630295785","0.509832630295785","0.509832630295785","0.49876144600067246","0.49876144600067246","0.49876144600067246","0.5158252762759831","0.5158252762759831","0.5158252762759831","0.5038753960698199","0.5038753960698199","0.5038753960698199","0.2397022061623828","0.2397022061623828","0.2397022061623828","0.4725333836270979","0.4725333836270979","0.4725333836270979","0.2801246609806465","0.2801246609806465","0.2801246609806465","0.4953176737810844","0.4953176737810844","0.4953176737810844","0.48750480934642226","0.48750480934642226","0.48750480934642226","0.4983415369267456","0.4983415369267456","0.4983415369267456","0.4933292494940135","0.4933292494940135","0.4933292494940135","0.5068115023740651","0.5068115023740651","0.5068115023740651"
"185238","0.50914874079216","0.50914874079216","0.50914874079216","0.4961810232066627","0.4961810232066627","0.4961810232066627","0.5163088889242996","0.5163088889242996","0.5163088889242996","0.5016880938587693","0.5016880938587693","0.5016880938587693","0.23617852782047766","0.23617852782047766","0.23617852782047766","0.4668583368176771","0.4668583368176771","0.4668583368176771","0.24640210588735367","0.24640210588735367","0.24640210588735367","0.4993225009818017","0.4993225009818017","0.4993225009818017","0.47776006250585845","0.47776006250585845","0.47776006250585845","0.5051642920537843","0.5051642920537843","0.5051642920537843","0.49407922284324435","0.49407922284324435","0.49407922284324435","0.5002766139071742","0.5002766139071742","0.5002766139071742"
"187497","0.513245083157266","0.513245083157266","0.513245083157266","0.4969226238474928","0.4969226238474928","0.4969226238474928","0.5201578292399321","0.5201578292399321","0.5201578292399321","0.5016823102173057","0.5016823102173057","0.5016823102173057","0.22594810125396222","0.22594810125396222","0.22594810125396222","0.46926562620007134","0.46926562620007134","0.46926562620007134","0.18728537872418663","0.18728537872418663","0.18728537872418663","0.49299764013037634","0.49299764013037634","0.49299764013037634","0.4771967107718015","0.4771967107718015","0.4771967107718015","0.4980284686231078","0.4980284686231078","0.4980284686231078","0.49684311443704515","0.49684311443704515","0.49684311443704515","0.5044000997159729","0.5044000997159729","0.5044000997159729"
"189756","0.5159115297882099","0.5159115297882099","0.5159115297882099","0.4944444065587723","0.4944444065587723","0.4944444065587723","0.5188082780991006","0.5188082780991006","0.5188082780991006","0.5038264334733126","0.5038264334733126","0.5038264334733126","0.2913295162961597","0.2913295162961597","0.2913295162961597","0.46640320390566586","0.46640320390566586","0.46640320390566586","0.19701876512322888","0.19701876512322888","0.19701876512322888","0.4890886292858946","0.4890886292858946","0.4890886292858946","0.48159664211482484","0.48159664211482484","0.48159664211482484","0.501231186183132","0.501231186183132","0.501231186183132","0.4905569851918122","0.4905569851918122","0.4905569851918122","0.5033865426489134","0.5033865426489134","0.5033865426489134"
"192015","0.5115714184191708","0.5115714184191708","0.5115714184191708","0.49324794444036774","0.49324794444036774","0.49324794444036774","0.5175121160240552","0.5175121160240552","0.5175121160240552","0.5023544027627103","0.5023544027627103","0.5023544027627103","0.23412205700802632","0.23412205700802632","0.23412205700802632","0.4718783079329314","0.4718783079329314","0.4718783079329314","0.16276027317400868","0.16276027317400868","0.16276027317400868","0.48987560123683577","0.48987560123683577","0.48987560123683577","0.47504014329084004","0.47504014329084004","0.47504014329084004","0.4958989193084066","0.4958989193084066","0.4958989193084066","0.49368372198906885","0.49368372198906885","0.49368372198906885","0.5062111311587255","0.5062111311587255","0.5062111311587255"
"194274","0.5154384195646451","0.5154384195646451","0.5154384195646451","0.49498226433533027","0.49498226433533027","0.49498226433533027","0.5130119000963732","0.5130119000963732","0.5130119000963732","0.5058347768721394","0.5058347768721394","0.5058347768721394","0.22136111213464507","0.22136111213464507","0.22136111213464507","0.4723668064011126","0.4723668064011126","0.4723668064011126","0.2592730257767282","0.2592730257767282","0.2592730257767282","0.49384555955219395","0.49384555955219395","0.49384555955219395","0.48194985642489546","0.48194985642489546","0.48194985642489546","0.493342862975004","0.493342862975004","0.493342862975004","0.49273422344912426","0.49273422344912426","0.49273422344912426","0.5025252603009701","0.5025252603009701","0.5025252603009701"
"196533","0.5128252367220553","0.5128252367220553","0.5128252367220553","0.49584264886167434","0.49584264886167434","0.49584264886167434","0.5170585073208053","0.5170585073208053","0.5170585073208053","0.5038448649532645","0.5038448649532645","0.5038448649532645","0.20791021806195115","0.20791021806195115","0.20791021806195115","0.47652572484371647","0.47652572484371647","0.47652572484371647","0.28715090841709257","0.28715090841709257","0.28715090841709257","0.4925126076711589","0.4925126076711589","0.4925126076711589","0.48185843018945546","0.48185843018945546","0.48185843018945546","0.4985485370042609","0.4985485370042609","0.4985485370042609","0.4983139967711834","0.4983139967711834","0.4983139967711834","0.5078964049388924","0.5078964049388924","0.5078964049388924"
"198792","0.5111438047831495","0.5111438047831495","0.5111438047831495","0.4979198739687647","0.4979198739687647","0.4979198739687647","0.5112080094672689","0.5112080094672689","0.5112080094672689","0.5049512160207962","0.5049512160207962","0.5049512160207962","0.2075802790640797","0.2075802790640797","0.2075802790640797","0.480457160348603","0.480457160348603","0.480457160348603","0.2694166977212872","0.2694166977212872","0.2694166977212872","0.4969807108169954","0.4969807108169954","0.4969807108169954","0.47603173504808044","0.47603173504808044","0.47603173504808044","0.5001642400502861","0.5001642400502861","0.5001642400502861","0.4891930480258233","0.4891930480258233","0.4891930480258233","0.5039973954094328","0.5039973954094328","0.5039973954094328"
"201051","0.5151983044858245","0.5151983044858245","0.5151983044858245","0.4968630544283733","0.4968630544283733","0.4968630544283733","0.5128897754793278","0.5128897754793278","0.5128897754793278","0.4997652314280026","0.4997652314280026","0.4997652314280026","0.2604468753185795","0.2604468753185795","0.2604468753185795","0.47363582503246515","0.47363582503246515","0.47363582503246515","0.21216157037011488","0.21216157037011488","0.21216157037011488","0.4922763135540274","0.4922763135540274","0.4922763135540274","0.481865320448239","0.481865320448239","0.481865320448239","0.49240697791605004","0.49240697791605004","0.49240697791605004","0.4972651949864675","0.4972651949864675","0.4972651949864675","0.5054361232025812","0.5054361232025812","0.5054361232025812"
"203310","0.5152316282828504","0.5152316282828504","0.5152316282828504","0.49155484082067397","0.49155484082067397","0.49155484082067397","0.517582563700224","0.517582563700224","0.517582563700224","0.5040620385645657","0.5040620385645657","0.5040620385645657","0.22726954849078587","0.22726954849078587","0.22726954849078587","0.47338445586429817","0.47338445586429817","0.47338445586429817","0.2179840687175035","0.2179840687175035","0.2179840687175035","0.49418865268047035","0.49418865268047035","0.49418865268047035","0.4826227895638434","0.4826227895638434","0.4826227895638434","0.49247698712120525","0.49247698712120525","0.49247698712120525","0.49604956542090145","0.49604956542090145","0.49604956542090145","0.5020396849728789","0.5020396849728789","0.5020396849728789"
"205569","0.5113723316994704","0.5113723316994704","0.5113723316994704","0.4917053198965923","0.4917053198965923","0.4917053198965923","0.5140014456555506","0.5140014456555506","0.5140014456555506","0.5068485427349197","0.5068485427349197","0.5068485427349197","0.23449609366211246","0.23449609366211246","0.23449609366211246","0.46820210431704506","0.46820210431704506","0.46820210431704506","0.24619118045028893","0.24619118045028893","0.24619118045028893","0.48793732968188025","0.48793732968188025","0.48793732968188025","0.47839780815520583","0.47839780815520583","0.47839780815520583","0.49067146788547933","0.49067146788547933","0.49067146788547933","0.4994214492738478","0.4994214492738478","0.4994214492738478","0.5087077642300131","0.5087077642300131","0.5087077642300131"
"207828","0.5115486596856129","0.5115486596856129","0.5115486596856129","0.5021264187152633","0.5021264187152633","0.5021264187152633","0.5139722351342229","0.5139722351342229","0.5139722351342229","0.5025210426274118","0.5025210426274118","0.5025210426274118","0.22970030651218826","0.22970030651218826","0.22970030651218826","0.4672950957062656","0.4672950957062656","0.4672950957062656","0.24769872731298448","0.24769872731298448","0.24769872731298448","0.4905994542414053","0.4905994542414053","0.4905994542414053","0.4806045701274268","0.4806045701274268","0.4806045701274268","0.49513013346473955","0.49513013346473955","0.49513013346473955","0.4987498160790287","0.4987498160790287","0.4987498160790287","0.5052837435584006","0.5052837435584006","0.5052837435584006"
"210087","0.5203261812295435","0.5203261812295435","0.5203261812295435","0.49799861083504576","0.49799861083504576","0.49799861083504576","0.5112033115635528","0.5112033115635528","0.5112033115635528","0.5028680819948097","0.5028680819948097","0.5028680819948097","0.18757544818221472","0.18757544818221472","0.18757544818221472","0.46465324521122187","0.46465324521122187","0.46465324521122187","0.243474351411937","0.243474351411937","0.243474351411937","0.4979854984637848","0.4979854984637848","0.4979854984637848","0.4796908174148683","0.4796908174148683","0.4796908174148683","0.49145086055175874","0.49145086055175874","0.49145086055175874","0.4966753053163077","0.4966753053163077","0.4966753053163077","0.5072767201193868","0.5072767201193868","0.5072767201193868"
"212346","0.5151705346549696","0.5151705346549696","0.5151705346549696","0.5010436667463593","0.5010436667463593","0.5010436667463593","0.5094298215913844","0.5094298215913844","0.5094298215913844","0.5012047317653177","0.5012047317653177","0.5012047317653177","0.14644182274207324","0.14644182274207324","0.14644182274207324","0.4719206725846641","0.4719206725846641","0.4719206725846641","0.22741656155774023","0.22741656155774023","0.22741656155774023","0.49309404111462984","0.49309404111462984","0.49309404111462984","0.48358644445365245","0.48358644445365245","0.48358644445365245","0.49207424105552094","0.49207424105552094","0.49207424105552094","0.49154045479551683","0.49154045479551683","0.49154045479551683","0.5031352569990347","0.5031352569990347","0.5031352569990347"
"214605","0.5121167719621024","0.5121167719621024","0.5121167719621024","0.4984993656120329","0.4984993656120329","0.4984993656120329","0.5123872668182867","0.5123872668182867","0.5123872668182867","0.5036247159275312","0.5036247159275312","0.5036247159275312","0.1341299533949091","0.1341299533949091","0.1341299533949091","0.473601269340687","0.473601269340687","0.473601269340687","0.24970579705791507","0.24970579705791507","0.24970579705791507","0.49410258708439225","0.49410258708439225","0.49410258708439225","0.48077697275401987","0.48077697275401987","0.48077697275401987","0.486898383055182","0.486898383055182","0.486898383055182","0.4882484979444597","0.4882484979444597","0.4882484979444597","0.5047524007355327","0.5047524007355327","0.5047524007355327"
"216864","0.5154492769421222","0.5154492769421222","0.5154492769421222","0.5028001398672894","0.5028001398672894","0.5028001398672894","0.5131043548415051","0.5131043548415051","0.5131043548415051","0.5098855808905579","0.5098855808905579","0.5098855808905579","0.11669110512562504","0.11669110512562504","0.11669110512562504","0.4791797063701337","0.4791797063701337","0.4791797063701337","0.24674874854288226","0.24674874854288226","0.24674874854288226","0.49775254507818484","0.49775254507818484","0.49775254507818484","0.4838495270617514","0.4838495270617514","0.4838495270617514","0.49009433563385524","0.49009433563385524","0.49009433563385524","0.49075995551191776","0.49075995551191776","0.49075995551191776","0.5022998026817437","0.5022998026817437","0.5022998026817437"
"219123","0.5085386188166631","0.5085386188166631","0.5085386188166631","0.5020107876451322","0.5020107876451322","0.5020107876451322","0.5090601278882891","0.5090601278882891","0.5090601278882891","0.5058221447310363","0.5058221447310363","0.5058221447310363","0.13592830191603428","0.13592830191603428","0.13592830191603428","0.475278650642611","0.475278650642611","0.475278650642611","0.26295662076112786","0.26295662076112786","0.26295662076112786","0.48951087687189343","0.48951087687189343","0.48951087687189343","0.4756305340707294","0.4756305340707294","0.4756305340707294","0.4945884547264925","0.4945884547264925","0.4945884547264925","0.4914599849247539","0.4914599849247539","0.4914599849247539","0.49770003295442544","0.49770003295442544","0.49770003295442544"
"221382","0.5123583903701119","0.5123583903701119","0.5123583903701119","0.5016340366466767","0.5016340366466767","0.5016340366466767","0.5120285348905289","0.5120285348905289","0.5120285348905289","0.5045076086325683","0.5045076086325683","0.5045076086325683","0.11789314208977264","0.11789314208977264","0.11789314208977264","0.47016307196684204","0.47016307196684204","0.47016307196684204","0.2305574129457172","0.2305574129457172","0.2305574129457172","0.49379501010820914","0.49379501010820914","0.49379501010820914","0.47601695231105395","0.47601695231105395","0.47601695231105395","0.4887085793150518","0.4887085793150518","0.4887085793150518","0.4900299847927313","0.4900299847927313","0.4900299847927313","0.5049255967858646","0.5049255967858646","0.5049255967858646"
"223641","0.5126630859653492","0.5126630859653492","0.5126630859653492","0.49677918118736264","0.49677918118736264","0.49677918118736264","0.516456173425691","0.516456173425691","0.516456173425691","0.5094553155488836","0.5094553155488836","0.5094553155488836","0.17682907499268863","0.17682907499268863","0.17682907499268863","0.47543672988276325","0.47543672988276325","0.47543672988276325","0.19181987895652725","0.19181987895652725","0.19181987895652725","0.49672121949529263","0.49672121949529263","0.49672121949529263","0.47343617456431886","0.47343617456431886","0.47343617456431886","0.48945220527437294","0.48945220527437294","0.48945220527437294","0.4937465486214315","0.4937465486214315","0.4937465486214315","0.5014979644754878","0.5014979644754878","0.5014979644754878"
"225900","0.5173377924768316","0.5173377924768316","0.5173377924768316","0.4984305047833416","0.4984305047833416","0.4984305047833416","0.5169706043223848","0.5169706043223848","0.5169706043223848","0.5068168475445154","0.5068168475445154","0.5068168475445154","0.20702246041662153","0.20702246041662153","0.20702246041662153","0.4689461269882355","0.4689461269882355","0.4689461269882355","0.2081034793810436","0.2081034793810436","0.2081034793810436","0.49361454796679655","0.49361454796679655","0.49361454796679655","0.4681035109777241","0.4681035109777241","0.4681035109777241","0.48072347088623657","0.48072347088623657","0.48072347088623657","0.48603152586149584","0.48603152586149584","0.48603152586149584","0.5019386904827698","0.5019386904827698","0.5019386904827698"
"228159","0.5116562521204966","0.5116562521204966","0.5116562521204966","0.5008896799023331","0.5008896799023331","0.5008896799023331","0.5134138944974628","0.5134138944974628","0.5134138944974628","0.5008537043996542","0.5008537043996542","0.5008537043996542","0.14494152109088643","0.14494152109088643","0.14494152109088643","0.4743398006844228","0.4743398006844228","0.4743398006844228","0.2587077322424685","0.2587077322424685","0.2587077322424685","0.5033352624199061","0.5033352624199061","0.5033352624199061","0.46518513143016743","0.46518513143016743","0.46518513143016743","0.49377193818107035","0.49377193818107035","0.49377193818107035","0.4878497189974689","0.4878497189974689","0.4878497189974689","0.497318918125407","0.497318918125407","0.497318918125407"
"230418","0.5066941800585962","0.5066941800585962","0.5066941800585962","0.5036626332304128","0.5036626332304128","0.5036626332304128","0.5096420624414898","0.5096420624414898","0.5096420624414898","0.49976518966885847","0.49976518966885847","0.49976518966885847","0.12723915174248984","0.12723915174248984","0.12723915174248984","0.47770610969162614","0.47770610969162614","0.47770610969162614","0.24054327708456089","0.24054327708456089","0.24054327708456089","0.49437051375321167","0.49437051375321167","0.49437051375321167","0.4673863185566454","0.4673863185566454","0.4673863185566454","0.48736205571217045","0.48736205571217045","0.48736205571217045","0.492131910433582","0.492131910433582","0.492131910433582","0.5046814937087786","0.5046814937087786","0.5046814937087786"
"232677","0.5107769298222838","0.5107769298222838","0.5107769298222838","0.5048394267919262","0.5048394267919262","0.5048394267919262","0.5169797913340962","0.5169797913340962","0.5169797913340962","0.5079956246653755","0.5079956246653755","0.5079956246653755","0.1527432149544904","0.1527432149544904","0.1527432149544904","0.4719237418817586","0.4719237418817586","0.4719237418817586","0.20961810441867135","0.20961810441867135","0.20961810441867135","0.49457402694219127","0.49457402694219127","0.49457402694219127","0.4694808319494107","0.4694808319494107","0.4694808319494107","0.49101071917249467","0.49101071917249467","0.49101071917249467","0.4924382137558687","0.4924382137558687","0.4924382137558687","0.5039059637633323","0.5039059637633323","0.5039059637633323"
"234936","0.5122578969897326","0.5122578969897326","0.5122578969897326","0.4948351051113714","0.4948351051113714","0.4948351051113714","0.5152995495307985","0.5152995495307985","0.5152995495307985","0.5064728357150678","0.5064728357150678","0.5064728357150678","0.17829826608148913","0.17829826608148913","0.17829826608148913","0.4750673076141048","0.4750673076141048","0.4750673076141048","0.19713226647700874","0.19713226647700874","0.19713226647700874","0.49392847233288917","0.49392847233288917","0.49392847233288917","0.4769543406991971","0.4769543406991971","0.4769543406991971","0.49307126150149994","0.49307126150149994","0.49307126150149994","0.49277504301252373","0.49277504301252373","0.49277504301252373","0.4970691566842895","0.4970691566842895","0.4970691566842895"
"237195","0.5169786220780603","0.5169786220780603","0.5169786220780603","0.49865278870761315","0.49865278870761315","0.49865278870761315","0.5121020101046478","0.5121020101046478","0.5121020101046478","0.50623819108413","0.50623819108413","0.50623819108413","0.15483085896804427","0.15483085896804427","0.15483085896804427","0.4691320804571029","0.4691320804571029","0.4691320804571029","0.23374140152959352","0.23374140152959352","0.23374140152959352","0.4939803998286307","0.4939803998286307","0.4939803998286307","0.47541319860503883","0.47541319860503883","0.47541319860503883","0.4946066825929109","0.4946066825929109","0.4946066825929109","0.4926424368502986","0.4926424368502986","0.4926424368502986","0.5009700244956636","0.5009700244956636","0.5009700244956636"
"239454","0.5101587483319674","0.5101587483319674","0.5101587483319674","0.500523556606062","0.500523556606062","0.500523556606062","0.5094153102887949","0.5094153102887949","0.5094153102887949","0.502433891293586","0.502433891293586","0.502433891293586","0.1900918209315541","0.1900918209315541","0.1900918209315541","0.4747234210620897","0.4747234210620897","0.4747234210620897","0.1792642594833701","0.1792642594833701","0.1792642594833701","0.4990078249511144","0.4990078249511144","0.4990078249511144","0.4792752304123602","0.4792752304123602","0.4792752304123602","0.49572797825185855","0.49572797825185855","0.49572797825185855","0.49729238018930444","0.49729238018930444","0.49729238018930444","0.5003794457996256","0.5003794457996256","0.5003794457996256"
"241713","0.5198870211901668","0.5198870211901668","0.5198870211901668","0.4972608311559046","0.4972608311559046","0.4972608311559046","0.50969952302383","0.50969952302383","0.50969952302383","0.5090067179429306","0.5090067179429306","0.5090067179429306","0.18915576883602342","0.18915576883602342","0.18915576883602342","0.4741980075104863","0.4741980075104863","0.4741980075104863","0.17147102184645507","0.17147102184645507","0.17147102184645507","0.4994727712619992","0.4994727712619992","0.4994727712619992","0.47383484911344925","0.47383484911344925","0.47383484911344925","0.48904563824699954","0.48904563824699954","0.48904563824699954","0.485686574451305","0.485686574451305","0.485686574451305","0.5003297941772398","0.5003297941772398","0.5003297941772398"
"243972","0.5150800843487566","0.5150800843487566","0.5150800843487566","0.4969446100368839","0.4969446100368839","0.4969446100368839","0.5140503456133417","0.5140503456133417","0.5140503456133417","0.505033690330478","0.505033690330478","0.505033690330478","0.19180114797874723","0.19180114797874723","0.19180114797874723","0.47331112680718357","0.47331112680718357","0.47331112680718357","0.1977875927260401","0.1977875927260401","0.1977875927260401","0.501854169975025","0.501854169975025","0.501854169975025","0.47863573087895883","0.47863573087895883","0.47863573087895883","0.49267818267768465","0.49267818267768465","0.49267818267768465","0.48024777999987156","0.48024777999987156","0.48024777999987156","0.49690592018983576","0.49690592018983576","0.49690592018983576"
"246231","0.5149669170681299","0.5149669170681299","0.5149669170681299","0.49686629076204436","0.49686629076204436","0.49686629076204436","0.512973794877343","0.512973794877343","0.512973794877343","0.5052581874893891","0.5052581874893891","0.5052581874893891","0.16123286983827323","0.16123286983827323","0.16123286983827323","0.4805735430833287","0.4805735430833287","0.4805735430833287","0.1692738227182428","0.1692738227182428","0.1692738227182428","0.4978982009729546","0.4978982009729546","0.4978982009729546","0.4744443655813561","0.4744443655813561","0.4744443655813561","0.5015191363615681","0.5015191363615681","0.5015191363615681","0.4887640563380454","0.4887640563380454","0.4887640563380454","0.49507517843104776","0.49507517843104776","0.49507517843104776"
"248490","0.517731476808237","0.517731476808237","0.517731476808237","0.4920434436867157","0.4920434436867157","0.4920434436867157","0.5149795283296609","0.5149795283296609","0.5149795283296609","0.5095430097515832","0.5095430097515832","0.5095430097515832","0.15837750483922788","0.15837750483922788","0.15837750483922788","0.47433961276827413","0.47433961276827413","0.47433961276827413","0.13752083765844045","0.13752083765844045","0.13752083765844045","0.5048078568789542","0.5048078568789542","0.5048078568789542","0.47162234525890867","0.47162234525890867","0.47162234525890867","0.49096434564292424","0.49096434564292424","0.49096434564292424","0.49637376253645327","0.49637376253645327","0.49637376253645327","0.5028047542527173","0.5028047542527173","0.5028047542527173"
"250749","0.5175930243658318","0.5175930243658318","0.5175930243658318","0.4976478966629632","0.4976478966629632","0.4976478966629632","0.5150385548799067","0.5150385548799067","0.5150385548799067","0.503551470388705","0.503551470388705","0.503551470388705","0.18692677011954648","0.18692677011954648","0.18692677011954648","0.47441703422151466","0.47441703422151466","0.47441703422151466","0.1779580125750144","0.1779580125750144","0.1779580125750144","0.5040795356459615","0.5040795356459615","0.5040795356459615","0.47679947691314395","0.47679947691314395","0.47679947691314395","0.4900015885747143","0.4900015885747143","0.4900015885747143","0.49125605414433304","0.49125605414433304","0.49125605414433304","0.5010957195195331","0.5010957195195331","0.5010957195195331"
"253008","0.5157409436843868","0.5157409436843868","0.5157409436843868","0.4898979841380962","0.4898979841380962","0.4898979841380962","0.5134131845920124","0.5134131845920124","0.5134131845920124","0.5048043491108463","0.5048043491108463","0.5048043491108463","0.1689824482899871","0.1689824482899871","0.1689824482899871","0.47573507808809073","0.47573507808809073","0.47573507808809073","0.20474587715539394","0.20474587715539394","0.20474587715539394","0.4967521839006744","0.4967521839006744","0.4967521839006744","0.47729037653211354","0.47729037653211354","0.47729037653211354","0.4887858546112878","0.4887858546112878","0.4887858546112878","0.49542040127567544","0.49542040127567544","0.49542040127567544","0.49955835662791964","0.49955835662791964","0.49955835662791964"
"255267","0.5144579983784627","0.5144579983784627","0.5144579983784627","0.49314375537573163","0.49314375537573163","0.49314375537573163","0.5123305579005408","0.5123305579005408","0.5123305579005408","0.5029809360818553","0.5029809360818553","0.5029809360818553","0.18489548007101314","0.18489548007101314","0.18489548007101314","0.47694024698804904","0.47694024698804904","0.47694024698804904","0.20082415065152062","0.20082415065152062","0.20082415065152062","0.499559609402244","0.499559609402244","0.499559609402244","0.47066796089909935","0.47066796089909935","0.47066796089909935","0.4888304324976601","0.4888304324976601","0.4888304324976601","0.4855207488899143","0.4855207488899143","0.4855207488899143","0.5012426281886272","0.5012426281886272","0.5012426281886272"
"257526","0.5136016018503843","0.5136016018503843","0.5136016018503843","0.4922215046773402","0.4922215046773402","0.4922215046773402","0.5158782059911838","0.5158782059911838","0.5158782059911838","0.5034510187674697","0.5034510187674697","0.5034510187674697","0.1694554958748356","0.1694554958748356","0.1694554958748356","0.47971558058734487","0.47971558058734487","0.47971558058734487","0.15168888008317552","0.15168888008317552","0.15168888008317552","0.5019010028551809","0.5019010028551809","0.5019010028551809","0.47347638862012836","0.47347638862012836","0.47347638862012836","0.49692907563526295","0.49692907563526295","0.49692907563526295","0.4865565844603739","0.4865565844603739","0.4865565844603739","0.5052231933265975","0.5052231933265975","0.5052231933265975"
"259785","0.5125200608966605","0.5125200608966605","0.5125200608966605","0.4941708006463493","0.4941708006463493","0.4941708006463493","0.5153351909603242","0.5153351909603242","0.5153351909603242","0.504926285811743","0.504926285811743","0.504926285811743","0.18402747450086301","0.18402747450086301","0.18402747450086301","0.4782995697686101","0.4782995697686101","0.4782995697686101","0.1656534093189311","0.1656534093189311","0.1656534093189311","0.4974166762818451","0.4974166762818451","0.4974166762818451","0.46715793779732895","0.46715793779732895","0.46715793779732895","0.49601958235540694","0.49601958235540694","0.49601958235540694","0.493697231072199","0.493697231072199","0.493697231072199","0.49987113261754845","0.49987113261754845","0.49987113261754845"
"262044","0.5082913420446221","0.5082913420446221","0.5082913420446221","0.48843902403961065","0.48843902403961065","0.48843902403961065","0.5096802720583803","0.5096802720583803","0.5096802720583803","0.5073246804964348","0.5073246804964348","0.5073246804964348","0.2022038331248394","0.2022038331248394","0.2022038331248394","0.4749556436626673","0.4749556436626673","0.4749556436626673","0.15891020536148426","0.15891020536148426","0.15891020536148426","0.4938837065303682","0.4938837065303682","0.4938837065303682","0.46553597087968224","0.46553597087968224","0.46553597087968224","0.48884068436754724","0.48884068436754724","0.48884068436754724","0.4890013526746363","0.4890013526746363","0.4890013526746363","0.4947075726851596","0.4947075726851596","0.4947075726851596"
"264303","0.5096938020210826","0.5096938020210826","0.5096938020210826","0.4915703752222952","0.4915703752222952","0.4915703752222952","0.5106558700634141","0.5106558700634141","0.5106558700634141","0.5052259911892552","0.5052259911892552","0.5052259911892552","0.1835763504666894","0.1835763504666894","0.1835763504666894","0.4792849811725175","0.4792849811725175","0.4792849811725175","0.17180672360621824","0.17180672360621824","0.17180672360621824","0.4942185104685324","0.4942185104685324","0.4942185104685324","0.4756966805550515","0.4756966805550515","0.4756966805550515","0.4888524604461955","0.4888524604461955","0.4888524604461955","0.49354744102215914","0.49354744102215914","0.49354744102215914","0.49906376132469354","0.49906376132469354","0.49906376132469354"
