"Step","retrogan_full_150epochs_nocycleid - card","retrogan_full_150epochs_nocycleid - card__MIN","retrogan_full_150epochs_nocycleid - card__MAX","retrogan_ook_150epochs_nocycleid - card","retrogan_ook_150epochs_nocycleid - card__MIN","retrogan_ook_150epochs_nocycleid - card__MAX","retrogan_full_150epochs_nocyclemae - card","retrogan_full_150epochs_nocyclemae - card__MIN","retrogan_full_150epochs_nocyclemae - card__MAX","retrogan_ook_150epochs_nocyclemae - card","retrogan_ook_150epochs_nocyclemae - card__MIN","retrogan_ook_150epochs_nocyclemae - card__MAX","retrogan_full_150epochs_noonewaymm - card","retrogan_full_150epochs_noonewaymm - card__MIN","retrogan_full_150epochs_noonewaymm - card__MAX","retrogan_ook_150epochs_alllosses - card","retrogan_ook_150epochs_alllosses - card__MIN","retrogan_ook_150epochs_alllosses - card__MAX","retrogan_ook_150epochs_nocycledis - card","retrogan_ook_150epochs_nocycledis - card__MIN","retrogan_ook_150epochs_nocycledis - card__MAX","retrogan_full_150epochs_nocyclemm - card","retrogan_full_150epochs_nocyclemm - card__MIN","retrogan_full_150epochs_nocyclemm - card__MAX","retrogan_full_150epochs_nocycledis - card","retrogan_full_150epochs_nocycledis - card__MIN","retrogan_full_150epochs_nocycledis - card__MAX","retrogan_ook_150epochs_noonewaymm - card","retrogan_ook_150epochs_noonewaymm - card__MIN","retrogan_ook_150epochs_noonewaymm - card__MAX","retrogan_ook_150epochs_nocyclemm - card","retrogan_ook_150epochs_nocyclemm - card__MIN","retrogan_ook_150epochs_nocyclemm - card__MAX","retrogan_full_150epochs_alllosses - card","retrogan_full_150epochs_alllosses - card__MIN","retrogan_full_150epochs_alllosses - card__MAX"
"85842","0.5191523108081202","0.5191523108081202","0.5191523108081202","0.4957195220251696","0.4957195220251696","0.4957195220251696","0.5154793852850491","0.5154793852850491","0.5154793852850491","0.4975550869651061","0.4975550869651061","0.4975550869651061","0.4378028880716328","0.4378028880716328","0.4378028880716328","0.5003988429220798","0.5003988429220798","0.5003988429220798","0.5056311384057275","0.5056311384057275","0.5056311384057275","0.5218016570695375","0.5218016570695375","0.5218016570695375","0.5198751824728023","0.5198751824728023","0.5198751824728023","0.43582200131007964","0.43582200131007964","0.43582200131007964","0.4977419591351447","0.4977419591351447","0.4977419591351447","0.5222292289464147","0.5222292289464147","0.5222292289464147"
"88101","0.5206928473946885","0.5206928473946885","0.5206928473946885","0.4930457257848567","0.4930457257848567","0.4930457257848567","0.5160061977679813","0.5160061977679813","0.5160061977679813","0.49617194059281156","0.49617194059281156","0.49617194059281156","0.4539440709366825","0.4539440709366825","0.4539440709366825","0.49704059342969603","0.49704059342969603","0.49704059342969603","0.4999204084076369","0.4999204084076369","0.4999204084076369","0.5178614103852368","0.5178614103852368","0.5178614103852368","0.5204479091347194","0.5204479091347194","0.5204479091347194","0.43747426448680177","0.43747426448680177","0.43747426448680177","0.4938850428229808","0.4938850428229808","0.4938850428229808","0.5188041021846863","0.5188041021846863","0.5188041021846863"
"90360","0.5166261331423516","0.5166261331423516","0.5166261331423516","0.49404303854484477","0.49404303854484477","0.49404303854484477","0.5161019514855004","0.5161019514855004","0.5161019514855004","0.5007868271303095","0.5007868271303095","0.5007868271303095","0.4336032335839177","0.4336032335839177","0.4336032335839177","0.4967466716936476","0.4967466716936476","0.4967466716936476","0.5085113083363937","0.5085113083363937","0.5085113083363937","0.515592636083964","0.515592636083964","0.515592636083964","0.5176030048012819","0.5176030048012819","0.5176030048012819","0.42795019384346017","0.42795019384346017","0.42795019384346017","0.494719432282096","0.494719432282096","0.494719432282096","0.519089651212334","0.519089651212334","0.519089651212334"
"92619","0.5211163686345838","0.5211163686345838","0.5211163686345838","0.491318671980975","0.491318671980975","0.491318671980975","0.511709035678693","0.511709035678693","0.511709035678693","0.49249778317498827","0.49249778317498827","0.49249778317498827","0.4375829844185773","0.4375829844185773","0.4375829844185773","0.49621466019726956","0.49621466019726956","0.49621466019726956","0.4987031084763051","0.4987031084763051","0.4987031084763051","0.5160005185243778","0.5160005185243778","0.5160005185243778","0.5158918821108907","0.5158918821108907","0.5158918821108907","0.43657715279318415","0.43657715279318415","0.43657715279318415","0.4999752799230404","0.4999752799230404","0.4999752799230404","0.5188647991006977","0.5188647991006977","0.5188647991006977"
"94878","0.5150648840202886","0.5150648840202886","0.5150648840202886","0.49414641330617","0.49414641330617","0.49414641330617","0.5123938438834891","0.5123938438834891","0.5123938438834891","0.4996260899597191","0.4996260899597191","0.4996260899597191","0.43943571236675644","0.43943571236675644","0.43943571236675644","0.504240955617645","0.504240955617645","0.504240955617645","0.5011151375215596","0.5011151375215596","0.5011151375215596","0.5230820133085248","0.5230820133085248","0.5230820133085248","0.5144562862535529","0.5144562862535529","0.5144562862535529","0.4298089351083958","0.4298089351083958","0.4298089351083958","0.49361106107826064","0.49361106107826064","0.49361106107826064","0.5188415392574102","0.5188415392574102","0.5188415392574102"
"97137","0.5156488647715523","0.5156488647715523","0.5156488647715523","0.49478420071466145","0.49478420071466145","0.49478420071466145","0.5149571663079725","0.5149571663079725","0.5149571663079725","0.4966851604743254","0.4966851604743254","0.4966851604743254","0.43770024409533004","0.43770024409533004","0.43770024409533004","0.49843916980575115","0.49843916980575115","0.49843916980575115","0.4996954518981402","0.4996954518981402","0.4996954518981402","0.5208743743942768","0.5208743743942768","0.5208743743942768","0.5211606959660913","0.5211606959660913","0.5211606959660913","0.42504354861540755","0.42504354861540755","0.42504354861540755","0.4968508607582836","0.4968508607582836","0.4968508607582836","0.5185256939706868","0.5185256939706868","0.5185256939706868"
"99396","0.516657556898319","0.516657556898319","0.516657556898319","0.4942349844508966","0.4942349844508966","0.4942349844508966","0.5174129171771443","0.5174129171771443","0.5174129171771443","0.49671858866921154","0.49671858866921154","0.49671858866921154","0.43253745670710775","0.43253745670710775","0.43253745670710775","0.4988748847157361","0.4988748847157361","0.4988748847157361","0.49813349287062664","0.49813349287062664","0.49813349287062664","0.5188561499323152","0.5188561499323152","0.5188561499323152","0.5190127935075394","0.5190127935075394","0.5190127935075394","0.42599830880751416","0.42599830880751416","0.42599830880751416","0.496213887653103","0.496213887653103","0.496213887653103","0.52096018943549","0.52096018943549","0.52096018943549"
"101655","0.5159997877393554","0.5159997877393554","0.5159997877393554","0.4946189597812888","0.4946189597812888","0.4946189597812888","0.5106992995733226","0.5106992995733226","0.5106992995733226","0.4967410342091883","0.4967410342091883","0.4967410342091883","0.43320879758791786","0.43320879758791786","0.43320879758791786","0.49944074199844174","0.49944074199844174","0.49944074199844174","0.4971548882072145","0.4971548882072145","0.4971548882072145","0.5211721797307305","0.5211721797307305","0.5211721797307305","0.5189997228954227","0.5189997228954227","0.5189997228954227","0.43491643338977315","0.43491643338977315","0.43491643338977315","0.500211887233753","0.500211887233753","0.500211887233753","0.5157581066926296","0.5157581066926296","0.5157581066926296"
"103914","0.5160881500883613","0.5160881500883613","0.5160881500883613","0.49494148653107495","0.49494148653107495","0.49494148653107495","0.513156136180242","0.513156136180242","0.513156136180242","0.49600784803590287","0.49600784803590287","0.49600784803590287","0.4383730674257572","0.4383730674257572","0.4383730674257572","0.49726172897750365","0.49726172897750365","0.49726172897750365","0.4996288460632326","0.4996288460632326","0.4996288460632326","0.5193627560150272","0.5193627560150272","0.5193627560150272","0.5175138490285371","0.5175138490285371","0.5175138490285371","0.42910095057860054","0.42910095057860054","0.42910095057860054","0.4948462756824295","0.4948462756824295","0.4948462756824295","0.5181832272295727","0.5181832272295727","0.5181832272295727"
"106173","0.5177813998650596","0.5177813998650596","0.5177813998650596","0.49456978838906074","0.49456978838906074","0.49456978838906074","0.5172327473497407","0.5172327473497407","0.5172327473497407","0.49527011011590594","0.49527011011590594","0.49527011011590594","0.4411480043131837","0.4411480043131837","0.4411480043131837","0.5007694970854903","0.5007694970854903","0.5007694970854903","0.4999362560028391","0.4999362560028391","0.4999362560028391","0.5212684971966955","0.5212684971966955","0.5212684971966955","0.5171025632178758","0.5171025632178758","0.5171025632178758","0.4275182998951643","0.4275182998951643","0.4275182998951643","0.4980042691990771","0.4980042691990771","0.4980042691990771","0.5171718625175806","0.5171718625175806","0.5171718625175806"
"108432","0.5194956753708335","0.5194956753708335","0.5194956753708335","0.49401313899763855","0.49401313899763855","0.49401313899763855","0.5165271430911614","0.5165271430911614","0.5165271430911614","0.4970267293938406","0.4970267293938406","0.4970267293938406","0.42884014384385727","0.42884014384385727","0.42884014384385727","0.5004304337146237","0.5004304337146237","0.5004304337146237","0.5004266545120788","0.5004266545120788","0.5004266545120788","0.516197788721308","0.516197788721308","0.516197788721308","0.5175879088706743","0.5175879088706743","0.5175879088706743","0.432212132094664","0.432212132094664","0.432212132094664","0.49736034319639666","0.49736034319639666","0.49736034319639666","0.5150996902669316","0.5150996902669316","0.5150996902669316"
"110691","0.5201133139922761","0.5201133139922761","0.5201133139922761","0.49854463252428355","0.49854463252428355","0.49854463252428355","0.513926634148819","0.513926634148819","0.513926634148819","0.49700227941494507","0.49700227941494507","0.49700227941494507","0.42826102803288635","0.42826102803288635","0.42826102803288635","0.504075860841277","0.504075860841277","0.504075860841277","0.49778543040419726","0.49778543040419726","0.49778543040419726","0.5206383934707264","0.5206383934707264","0.5206383934707264","0.5163454908141406","0.5163454908141406","0.5163454908141406","0.4281116346947158","0.4281116346947158","0.4281116346947158","0.4933254285323245","0.4933254285323245","0.4933254285323245","0.5192073493601003","0.5192073493601003","0.5192073493601003"
"112950","0.5230265989242474","0.5230265989242474","0.5230265989242474","0.49813497532024376","0.49813497532024376","0.49813497532024376","0.5125193092320659","0.5125193092320659","0.5125193092320659","0.5014630538309844","0.5014630538309844","0.5014630538309844","0.425099568507275","0.425099568507275","0.425099568507275","0.5069967041783381","0.5069967041783381","0.5069967041783381","0.49733702071439295","0.49733702071439295","0.49733702071439295","0.5186204037096026","0.5186204037096026","0.5186204037096026","0.516726000135569","0.516726000135569","0.516726000135569","0.43029931273806354","0.43029931273806354","0.43029931273806354","0.5011949810051604","0.5011949810051604","0.5011949810051604","0.5212978329954558","0.5212978329954558","0.5212978329954558"
"115209","0.5205798262710664","0.5205798262710664","0.5205798262710664","0.4972172972481358","0.4972172972481358","0.4972172972481358","0.517628498758781","0.517628498758781","0.517628498758781","0.5041578340412289","0.5041578340412289","0.5041578340412289","0.42165521165966896","0.42165521165966896","0.42165521165966896","0.5058518563620938","0.5058518563620938","0.5058518563620938","0.499257649030948","0.499257649030948","0.499257649030948","0.5170474829067515","0.5170474829067515","0.5170474829067515","0.5134470512579121","0.5134470512579121","0.5134470512579121","0.438203880253263","0.438203880253263","0.438203880253263","0.49705493769570896","0.49705493769570896","0.49705493769570896","0.5195830981390963","0.5195830981390963","0.5195830981390963"
"117468","0.5217367007208236","0.5217367007208236","0.5217367007208236","0.49690460477679527","0.49690460477679527","0.49690460477679527","0.5155816951881987","0.5155816951881987","0.5155816951881987","0.49898199692046213","0.49898199692046213","0.49898199692046213","0.4315526508107905","0.4315526508107905","0.4315526508107905","0.5010569461541966","0.5010569461541966","0.5010569461541966","0.49628765518123097","0.49628765518123097","0.49628765518123097","0.5221921259468438","0.5221921259468438","0.5221921259468438","0.5158849709725349","0.5158849709725349","0.5158849709725349","0.43112474486076025","0.43112474486076025","0.43112474486076025","0.4951580703321711","0.4951580703321711","0.4951580703321711","0.5211134246149216","0.5211134246149216","0.5211134246149216"
"119727","0.5194613702339204","0.5194613702339204","0.5194613702339204","0.49152189285594544","0.49152189285594544","0.49152189285594544","0.5125542407561412","0.5125542407561412","0.5125542407561412","0.4909409605222043","0.4909409605222043","0.4909409605222043","0.4276277088528182","0.4276277088528182","0.4276277088528182","0.5015148978084376","0.5015148978084376","0.5015148978084376","0.49484663063515477","0.49484663063515477","0.49484663063515477","0.5203186228244537","0.5203186228244537","0.5203186228244537","0.5128967701359718","0.5128967701359718","0.5128967701359718","0.4307568050417188","0.4307568050417188","0.4307568050417188","0.4944244665674441","0.4944244665674441","0.4944244665674441","0.5192991985976421","0.5192991985976421","0.5192991985976421"
"121986","0.5190511492814345","0.5190511492814345","0.5190511492814345","0.498040557895337","0.498040557895337","0.498040557895337","0.5118575103156924","0.5118575103156924","0.5118575103156924","0.499142915782416","0.499142915782416","0.499142915782416","0.4245394531068889","0.4245394531068889","0.4245394531068889","0.5042249201062943","0.5042249201062943","0.5042249201062943","0.4969050223682367","0.4969050223682367","0.4969050223682367","0.5203486058899481","0.5203486058899481","0.5203486058899481","0.5144947673048804","0.5144947673048804","0.5144947673048804","0.433096757804183","0.433096757804183","0.433096757804183","0.4870836892573152","0.4870836892573152","0.4870836892573152","0.521700558181568","0.521700558181568","0.521700558181568"
"124245","0.5172947596787926","0.5172947596787926","0.5172947596787926","0.4961325199607409","0.4961325199607409","0.4961325199607409","0.5137386762410326","0.5137386762410326","0.5137386762410326","0.4956196967910965","0.4956196967910965","0.4956196967910965","0.4283888736526792","0.4283888736526792","0.4283888736526792","0.5025356374482896","0.5025356374482896","0.5025356374482896","0.5008505933434155","0.5008505933434155","0.5008505933434155","0.5175894957181517","0.5175894957181517","0.5175894957181517","0.5160527800932725","0.5160527800932725","0.5160527800932725","0.4262551066644197","0.4262551066644197","0.4262551066644197","0.49799654375741065","0.49799654375741065","0.49799654375741065","0.5195131098135131","0.5195131098135131","0.5195131098135131"
"126504","0.5195939137574292","0.5195939137574292","0.5195939137574292","0.4933488762917606","0.4933488762917606","0.4933488762917606","0.5128329204045775","0.5128329204045775","0.5128329204045775","0.49510971324325376","0.49510971324325376","0.49510971324325376","0.42510286747966225","0.42510286747966225","0.42510286747966225","0.5020978972198138","0.5020978972198138","0.5020978972198138","0.49877234513729374","0.49877234513729374","0.49877234513729374","0.5222446171910312","0.5222446171910312","0.5222446171910312","0.5128859545176386","0.5128859545176386","0.5128859545176386","0.4183350673863153","0.4183350673863153","0.4183350673863153","0.49526453527016284","0.49526453527016284","0.49526453527016284","0.5224036777710708","0.5224036777710708","0.5224036777710708"
"128763","0.5195101657938511","0.5195101657938511","0.5195101657938511","0.4936461805184846","0.4936461805184846","0.4936461805184846","0.5119745403171523","0.5119745403171523","0.5119745403171523","0.49824087650978954","0.49824087650978954","0.49824087650978954","0.4337507268810297","0.4337507268810297","0.4337507268810297","0.5020847639689809","0.5020847639689809","0.5020847639689809","0.5009563692555289","0.5009563692555289","0.5009563692555289","0.5204333560729857","0.5204333560729857","0.5204333560729857","0.525411735080674","0.525411735080674","0.525411735080674","0.42970466252547146","0.42970466252547146","0.42970466252547146","0.4920711091197103","0.4920711091197103","0.4920711091197103","0.5222642648683503","0.5222642648683503","0.5222642648683503"
"131022","0.5200911607663085","0.5200911607663085","0.5200911607663085","0.49359266617526576","0.49359266617526576","0.49359266617526576","0.5153046441463839","0.5153046441463839","0.5153046441463839","0.49488060169891485","0.49488060169891485","0.49488060169891485","0.43473899878631084","0.43473899878631084","0.43473899878631084","0.4959831266225704","0.4959831266225704","0.4959831266225704","0.4998980463859484","0.4998980463859484","0.4998980463859484","0.5187951866074119","0.5187951866074119","0.5187951866074119","0.5166961423475068","0.5166961423475068","0.5166961423475068","0.4273058920084824","0.4273058920084824","0.4273058920084824","0.49381810291492007","0.49381810291492007","0.49381810291492007","0.5161211815713782","0.5161211815713782","0.5161211815713782"
"133281","0.5223581603039551","0.5223581603039551","0.5223581603039551","0.4999552981725681","0.4999552981725681","0.4999552981725681","0.513161105518395","0.513161105518395","0.513161105518395","0.5018283001852285","0.5018283001852285","0.5018283001852285","0.4365831452303686","0.4365831452303686","0.4365831452303686","0.5078196516319582","0.5078196516319582","0.5078196516319582","0.5023826319441508","0.5023826319441508","0.5023826319441508","0.5204807318220157","0.5204807318220157","0.5204807318220157","0.5196371553511889","0.5196371553511889","0.5196371553511889","0.4312690018242012","0.4312690018242012","0.4312690018242012","0.49386560394138246","0.49386560394138246","0.49386560394138246","0.5180338965301184","0.5180338965301184","0.5180338965301184"
"135540","0.5234321010934451","0.5234321010934451","0.5234321010934451","0.49723554599412617","0.49723554599412617","0.49723554599412617","0.5201739273899993","0.5201739273899993","0.5201739273899993","0.49669000453504597","0.49669000453504597","0.49669000453504597","0.43353295294432553","0.43353295294432553","0.43353295294432553","0.509055993733019","0.509055993733019","0.509055993733019","0.5008373556947223","0.5008373556947223","0.5008373556947223","0.5251382126865392","0.5251382126865392","0.5251382126865392","0.5175954672757641","0.5175954672757641","0.5175954672757641","0.42300870903962207","0.42300870903962207","0.42300870903962207","0.49326750859939855","0.49326750859939855","0.49326750859939855","0.5221691166584211","0.5221691166584211","0.5221691166584211"
"137799","0.5221628319072277","0.5221628319072277","0.5221628319072277","0.49862163638608265","0.49862163638608265","0.49862163638608265","0.5173399639523271","0.5173399639523271","0.5173399639523271","0.4957139471794265","0.4957139471794265","0.4957139471794265","0.43416865239560987","0.43416865239560987","0.43416865239560987","0.5035454570719483","0.5035454570719483","0.5035454570719483","0.500975139990821","0.500975139990821","0.500975139990821","0.5177846570783026","0.5177846570783026","0.5177846570783026","0.5195480830967326","0.5195480830967326","0.5195480830967326","0.4287827459002332","0.4287827459002332","0.4287827459002332","0.4899026402826681","0.4899026402826681","0.4899026402826681","0.5163440710032399","0.5163440710032399","0.5163440710032399"
"140058","0.5193085317663579","0.5193085317663579","0.5193085317663579","0.5020914245524717","0.5020914245524717","0.5020914245524717","0.5179073245642218","0.5179073245642218","0.5179073245642218","0.49585016550762007","0.49585016550762007","0.49585016550762007","0.43796207392910474","0.43796207392910474","0.43796207392910474","0.5008179168131239","0.5008179168131239","0.5008179168131239","0.5019161405449326","0.5019161405449326","0.5019161405449326","0.5186765906380466","0.5186765906380466","0.5186765906380466","0.5232973443352966","0.5232973443352966","0.5232973443352966","0.4290387920925441","0.4290387920925441","0.4290387920925441","0.49247089028616037","0.49247089028616037","0.49247089028616037","0.5119012530191819","0.5119012530191819","0.5119012530191819"
"142317","0.5203392518416603","0.5203392518416603","0.5203392518416603","0.5008495076056678","0.5008495076056678","0.5008495076056678","0.5157123804297933","0.5157123804297933","0.5157123804297933","0.4960914289629045","0.4960914289629045","0.4960914289629045","0.4302001556502967","0.4302001556502967","0.4302001556502967","0.507165557277679","0.507165557277679","0.507165557277679","0.503914670544886","0.503914670544886","0.503914670544886","0.5199129744982516","0.5199129744982516","0.5199129744982516","0.5213918745880652","0.5213918745880652","0.5213918745880652","0.43418282962504634","0.43418282962504634","0.43418282962504634","0.49050165432582316","0.49050165432582316","0.49050165432582316","0.512862026528045","0.512862026528045","0.512862026528045"
"144576","0.5174398935842605","0.5174398935842605","0.5174398935842605","0.5006377887448643","0.5006377887448643","0.5006377887448643","0.5172014697507777","0.5172014697507777","0.5172014697507777","0.498818656028148","0.498818656028148","0.498818656028148","0.42792455372895655","0.42792455372895655","0.42792455372895655","0.49764388778512547","0.49764388778512547","0.49764388778512547","0.5016709308505267","0.5016709308505267","0.5016709308505267","0.5229046413437787","0.5229046413437787","0.5229046413437787","0.5129022405838545","0.5129022405838545","0.5129022405838545","0.42052848731198267","0.42052848731198267","0.42052848731198267","0.4872577204905299","0.4872577204905299","0.4872577204905299","0.5179625301527785","0.5179625301527785","0.5179625301527785"
"146835","0.5169342947465527","0.5169342947465527","0.5169342947465527","0.5000534321613035","0.5000534321613035","0.5000534321613035","0.5159729783688157","0.5159729783688157","0.5159729783688157","0.4975792237504206","0.4975792237504206","0.4975792237504206","0.4378795996194229","0.4378795996194229","0.4378795996194229","0.5012727991702703","0.5012727991702703","0.5012727991702703","0.5015293047131668","0.5015293047131668","0.5015293047131668","0.519461015281195","0.519461015281195","0.519461015281195","0.5196133526390276","0.5196133526390276","0.5196133526390276","0.42842372165846626","0.42842372165846626","0.42842372165846626","0.4882731358395038","0.4882731358395038","0.4882731358395038","0.5163750771677658","0.5163750771677658","0.5163750771677658"
"149094","0.5181930615080182","0.5181930615080182","0.5181930615080182","0.4981515537004683","0.4981515537004683","0.4981515537004683","0.5125418591699029","0.5125418591699029","0.5125418591699029","0.4997557938614264","0.4997557938614264","0.4997557938614264","0.4245534424201768","0.4245534424201768","0.4245534424201768","0.5013932743011219","0.5013932743011219","0.5013932743011219","0.4997351230850758","0.4997351230850758","0.4997351230850758","0.520187240213524","0.520187240213524","0.520187240213524","0.5183573419810756","0.5183573419810756","0.5183573419810756","0.43018606193914855","0.43018606193914855","0.43018606193914855","0.48656169995553156","0.48656169995553156","0.48656169995553156","0.5167486127121224","0.5167486127121224","0.5167486127121224"
"151353","0.5147474101269437","0.5147474101269437","0.5147474101269437","0.5002102168679873","0.5002102168679873","0.5002102168679873","0.5140275660002119","0.5140275660002119","0.5140275660002119","0.4950803356853494","0.4950803356853494","0.4950803356853494","0.43372141196184155","0.43372141196184155","0.43372141196184155","0.4944252599911828","0.4944252599911828","0.4944252599911828","0.49528100925252716","0.49528100925252716","0.49528100925252716","0.518905305470516","0.518905305470516","0.518905305470516","0.5184748522126931","0.5184748522126931","0.5184748522126931","0.42398432792422797","0.42398432792422797","0.42398432792422797","0.49543121689400843","0.49543121689400843","0.49543121689400843","0.5165916192097177","0.5165916192097177","0.5165916192097177"
"153612","0.5186679047360648","0.5186679047360648","0.5186679047360648","0.49982979106484726","0.49982979106484726","0.49982979106484726","0.518010678445975","0.518010678445975","0.518010678445975","0.4953276124573904","0.4953276124573904","0.4953276124573904","0.43187686880591436","0.43187686880591436","0.43187686880591436","0.50428041800886","0.50428041800886","0.50428041800886","0.5014412973168861","0.5014412973168861","0.5014412973168861","0.5140490928390175","0.5140490928390175","0.5140490928390175","0.5232202360756371","0.5232202360756371","0.5232202360756371","0.42298187878951043","0.42298187878951043","0.42298187878951043","0.4893101406659995","0.4893101406659995","0.4893101406659995","0.5157905535476284","0.5157905535476284","0.5157905535476284"
"155871","0.5124481934095909","0.5124481934095909","0.5124481934095909","0.5045508711059001","0.5045508711059001","0.5045508711059001","0.5150054398786016","0.5150054398786016","0.5150054398786016","0.5017515259987222","0.5017515259987222","0.5017515259987222","0.42786368977636846","0.42786368977636846","0.42786368977636846","0.5064968263433779","0.5064968263433779","0.5064968263433779","0.4976255346412748","0.4976255346412748","0.4976255346412748","0.5161452765975485","0.5161452765975485","0.5161452765975485","0.5192992194772141","0.5192992194772141","0.5192992194772141","0.427781883612993","0.427781883612993","0.427781883612993","0.4899626690523733","0.4899626690523733","0.4899626690523733","0.5134229562317418","0.5134229562317418","0.5134229562317418"
"158130","0.5182924900302219","0.5182924900302219","0.5182924900302219","0.5007131013613256","0.5007131013613256","0.5007131013613256","0.5135205473516032","0.5135205473516032","0.5135205473516032","0.5020650327733734","0.5020650327733734","0.5020650327733734","0.43455317059487586","0.43455317059487586","0.43455317059487586","0.5067568814135265","0.5067568814135265","0.5067568814135265","0.49861579010590273","0.49861579010590273","0.49861579010590273","0.5106417972318381","0.5106417972318381","0.5106417972318381","0.5172236229767455","0.5172236229767455","0.5172236229767455","0.4154976459826911","0.4154976459826911","0.4154976459826911","0.4885999846607087","0.4885999846607087","0.4885999846607087","0.5118968474294748","0.5118968474294748","0.5118968474294748"
"160389","0.5206797976621439","0.5206797976621439","0.5206797976621439","0.5006540539315079","0.5006540539315079","0.5006540539315079","0.5166479314155942","0.5166479314155942","0.5166479314155942","0.49723245581745956","0.49723245581745956","0.49723245581745956","0.4295597374157243","0.4295597374157243","0.4295597374157243","0.506492796585968","0.506492796585968","0.506492796585968","0.5038638079073202","0.5038638079073202","0.5038638079073202","0.5211228204223538","0.5211228204223538","0.5211228204223538","0.5237360450240878","0.5237360450240878","0.5237360450240878","0.4231916976092554","0.4231916976092554","0.4231916976092554","0.4897524535207589","0.4897524535207589","0.4897524535207589","0.5184969427999446","0.5184969427999446","0.5184969427999446"
"162648","0.5162550196283555","0.5162550196283555","0.5162550196283555","0.49823189829379894","0.49823189829379894","0.49823189829379894","0.5159531010162038","0.5159531010162038","0.5159531010162038","0.49815980113143654","0.49815980113143654","0.49815980113143654","0.4267530009400331","0.4267530009400331","0.4267530009400331","0.5005934405337847","0.5005934405337847","0.5005934405337847","0.49659711131890044","0.49659711131890044","0.49659711131890044","0.5134240419694895","0.5134240419694895","0.5134240419694895","0.5208461243332643","0.5208461243332643","0.5208461243332643","0.4238076449853602","0.4238076449853602","0.4238076449853602","0.49346018529047303","0.49346018529047303","0.49346018529047303","0.5134644439414476","0.5134644439414476","0.5134644439414476"
"164907","0.5150174456325426","0.5150174456325426","0.5150174456325426","0.4970051816754629","0.4970051816754629","0.4970051816754629","0.5178451243190213","0.5178451243190213","0.5178451243190213","0.5014497535435749","0.5014497535435749","0.5014497535435749","0.423035309614441","0.423035309614441","0.423035309614441","0.4972678466921205","0.4972678466921205","0.4972678466921205","0.5008314258962541","0.5008314258962541","0.5008314258962541","0.5185490164526906","0.5185490164526906","0.5185490164526906","0.5238008969749414","0.5238008969749414","0.5238008969749414","0.41620334659611885","0.41620334659611885","0.41620334659611885","0.49008521126085997","0.49008521126085997","0.49008521126085997","0.5190858928893612","0.5190858928893612","0.5190858928893612"
"167166","0.5198471829666548","0.5198471829666548","0.5198471829666548","0.5024484025961755","0.5024484025961755","0.5024484025961755","0.5177771821915012","0.5177771821915012","0.5177771821915012","0.49990535423617344","0.49990535423617344","0.49990535423617344","0.43374500587828224","0.43374500587828224","0.43374500587828224","0.5037260027316494","0.5037260027316494","0.5037260027316494","0.5033087453633754","0.5033087453633754","0.5033087453633754","0.5148021772444868","0.5148021772444868","0.5148021772444868","0.5230497543696745","0.5230497543696745","0.5230497543696745","0.4162679479921076","0.4162679479921076","0.4162679479921076","0.4914514451797767","0.4914514451797767","0.4914514451797767","0.5140249978128472","0.5140249978128472","0.5140249978128472"
"169425","0.5147420858360655","0.5147420858360655","0.5147420858360655","0.5032519111681973","0.5032519111681973","0.5032519111681973","0.5206099972527094","0.5206099972527094","0.5206099972527094","0.49590597660376673","0.49590597660376673","0.49590597660376673","0.42851648959717925","0.42851648959717925","0.42851648959717925","0.5014214199642741","0.5014214199642741","0.5014214199642741","0.49888776741170415","0.49888776741170415","0.49888776741170415","0.511943450634338","0.511943450634338","0.511943450634338","0.5171854968781432","0.5171854968781432","0.5171854968781432","0.4224785558251584","0.4224785558251584","0.4224785558251584","0.49797420261529435","0.49797420261529435","0.49797420261529435","0.5149922857481966","0.5149922857481966","0.5149922857481966"
"171684","0.5175112808411724","0.5175112808411724","0.5175112808411724","0.5047287024212318","0.5047287024212318","0.5047287024212318","0.5190055482960306","0.5190055482960306","0.5190055482960306","0.499524782276029","0.499524782276029","0.499524782276029","0.4182802793892001","0.4182802793892001","0.4182802793892001","0.5003788611716075","0.5003788611716075","0.5003788611716075","0.5003059914650785","0.5003059914650785","0.5003059914650785","0.5119568970787519","0.5119568970787519","0.5119568970787519","0.5249967535857558","0.5249967535857558","0.5249967535857558","0.42233511316502825","0.42233511316502825","0.42233511316502825","0.496196327932991","0.496196327932991","0.496196327932991","0.5185736543477348","0.5185736543477348","0.5185736543477348"
"173943","0.5235673798408953","0.5235673798408953","0.5235673798408953","0.502313938152036","0.502313938152036","0.502313938152036","0.517424526219216","0.517424526219216","0.517424526219216","0.5022976729653925","0.5022976729653925","0.5022976729653925","0.4282190600930229","0.4282190600930229","0.4282190600930229","0.5002716863281652","0.5002716863281652","0.5002716863281652","0.49897232967859306","0.49897232967859306","0.49897232967859306","0.5120046486600791","0.5120046486600791","0.5120046486600791","0.5178395912324224","0.5178395912324224","0.5178395912324224","0.4202854908522163","0.4202854908522163","0.4202854908522163","0.49317225599160913","0.49317225599160913","0.49317225599160913","0.5122920559696412","0.5122920559696412","0.5122920559696412"
