"Step","retrogan_full_150epochs_alllosses - simlex","retrogan_full_150epochs_alllosses - simlex__MIN","retrogan_full_150epochs_alllosses - simlex__MAX","retrogan_full_150epochs_nocyclemae - simlex","retrogan_full_150epochs_nocyclemae - simlex__MIN","retrogan_full_150epochs_nocyclemae - simlex__MAX","retrogan_full_150epochs_nocycledis - simlex","retrogan_full_150epochs_nocycledis - simlex__MIN","retrogan_full_150epochs_nocycledis - simlex__MAX","retrogan_ook_150epochs_alllosses - simlex","retrogan_ook_150epochs_alllosses - simlex__MIN","retrogan_ook_150epochs_alllosses - simlex__MAX","retrogan_full_150epochs_noonewaymm - simlex","retrogan_full_150epochs_noonewaymm - simlex__MIN","retrogan_full_150epochs_noonewaymm - simlex__MAX","retrogan_full_150epochs_nocycleid - simlex","retrogan_full_150epochs_nocycleid - simlex__MIN","retrogan_full_150epochs_nocycleid - simlex__MAX","retrogan_ook_150epochs_noonewaymm - simlex","retrogan_ook_150epochs_noonewaymm - simlex__MIN","retrogan_ook_150epochs_noonewaymm - simlex__MAX","retrogan_ook_150epochs_nocyclemae - simlex","retrogan_ook_150epochs_nocyclemae - simlex__MIN","retrogan_ook_150epochs_nocyclemae - simlex__MAX","retrogan_ook_150epochs_nocycleid - simlex","retrogan_ook_150epochs_nocycleid - simlex__MIN","retrogan_ook_150epochs_nocycleid - simlex__MAX","retrogan_full_150epochs_nocyclemm - simlex","retrogan_full_150epochs_nocyclemm - simlex__MIN","retrogan_full_150epochs_nocyclemm - simlex__MAX","retrogan_ook_150epochs_nocyclemm - simlex","retrogan_ook_150epochs_nocyclemm - simlex__MIN","retrogan_ook_150epochs_nocyclemm - simlex__MAX","retrogan_ook_150epochs_nocycledis - simlex","retrogan_ook_150epochs_nocycledis - simlex__MIN","retrogan_ook_150epochs_nocycledis - simlex__MAX"
"176202","0.7625008456221694","0.7625008456221694","0.7625008456221694","0.7701708144027414","0.7701708144027414","0.7701708144027414","0.7638247351187433","0.7638247351187433","0.7638247351187433","0.5982051739270777","0.5982051739270777","0.5982051739270777","0.32039737777111943","0.32039737777111943","0.32039737777111943","0.7708836515905704","0.7708836515905704","0.7708836515905704","0.2572849211568979","0.2572849211568979","0.2572849211568979","0.5802552994658314","0.5802552994658314","0.5802552994658314","0.5893175840467192","0.5893175840467192","0.5893175840467192","0.7686230198375028","0.7686230198375028","0.7686230198375028","0.5970131720687186","0.5970131720687186","0.5970131720687186","0.5817832040632717","0.5817832040632717","0.5817832040632717"
"178461","0.7642032824302355","0.7642032824302355","0.7642032824302355","0.7701370827024359","0.7701370827024359","0.7701370827024359","0.7656744599969747","0.7656744599969747","0.7656744599969747","0.6026174367987912","0.6026174367987912","0.6026174367987912","0.30400223077765437","0.30400223077765437","0.30400223077765437","0.7691943764646751","0.7691943764646751","0.7691943764646751","0.2745250878654907","0.2745250878654907","0.2745250878654907","0.5853290888247844","0.5853290888247844","0.5853290888247844","0.5872733768086179","0.5872733768086179","0.5872733768086179","0.7694364442936468","0.7694364442936468","0.7694364442936468","0.5982740215009393","0.5982740215009393","0.5982740215009393","0.5834705894917723","0.5834705894917723","0.5834705894917723"
"180720","0.7649287035583568","0.7649287035583568","0.7649287035583568","0.7692364011681957","0.7692364011681957","0.7692364011681957","0.7655058579621716","0.7655058579621716","0.7655058579621716","0.602375681913337","0.602375681913337","0.602375681913337","0.2943034840437126","0.2943034840437126","0.2943034840437126","0.7728781128456699","0.7728781128456699","0.7728781128456699","0.3223151437918403","0.3223151437918403","0.3223151437918403","0.5797633101292263","0.5797633101292263","0.5797633101292263","0.5867571403675469","0.5867571403675469","0.5867571403675469","0.7692291974491474","0.7692291974491474","0.7692291974491474","0.598750809004365","0.598750809004365","0.598750809004365","0.5818686978250093","0.5818686978250093","0.5818686978250093"
"182979","0.7625200013763302","0.7625200013763302","0.7625200013763302","0.7624100378387779","0.7624100378387779","0.7624100378387779","0.7611166302444425","0.7611166302444425","0.7611166302444425","0.5992674125522546","0.5992674125522546","0.5992674125522546","0.3148576646071","0.3148576646071","0.3148576646071","0.7694391644949917","0.7694391644949917","0.7694391644949917","0.3073094238892982","0.3073094238892982","0.3073094238892982","0.5819951270061007","0.5819951270061007","0.5819951270061007","0.5890488377828761","0.5890488377828761","0.5890488377828761","0.7690996929961816","0.7690996929961816","0.7690996929961816","0.5960292836676768","0.5960292836676768","0.5960292836676768","0.5800466684480813","0.5800466684480813","0.5800466684480813"
"185238","0.7660716394840504","0.7660716394840504","0.7660716394840504","0.7641754545297516","0.7641754545297516","0.7641754545297516","0.7666199285630922","0.7666199285630922","0.7666199285630922","0.6019087942577264","0.6019087942577264","0.6019087942577264","0.31368866314986776","0.31368866314986776","0.31368866314986776","0.7727390448771009","0.7727390448771009","0.7727390448771009","0.23936728589610415","0.23936728589610415","0.23936728589610415","0.5840576594944126","0.5840576594944126","0.5840576594944126","0.5902680717454069","0.5902680717454069","0.5902680717454069","0.7660880930913002","0.7660880930913002","0.7660880930913002","0.5975812247345228","0.5975812247345228","0.5975812247345228","0.584533905364827","0.584533905364827","0.584533905364827"
"187497","0.7657545133560225","0.7657545133560225","0.7657545133560225","0.7662206246709838","0.7662206246709838","0.7662206246709838","0.7664759685268734","0.7664759685268734","0.7664759685268734","0.5974649481633183","0.5974649481633183","0.5974649481633183","0.2946324430819034","0.2946324430819034","0.2946324430819034","0.7697651794225471","0.7697651794225471","0.7697651794225471","0.25240742561932994","0.25240742561932994","0.25240742561932994","0.5829009299813684","0.5829009299813684","0.5829009299813684","0.5814482040458757","0.5814482040458757","0.5814482040458757","0.7704756875884281","0.7704756875884281","0.7704756875884281","0.5939549134889989","0.5939549134889989","0.5939549134889989","0.5858554718575976","0.5858554718575976","0.5858554718575976"
"189756","0.7670483542567668","0.7670483542567668","0.7670483542567668","0.7662757147663624","0.7662757147663624","0.7662757147663624","0.7675429554681146","0.7675429554681146","0.7675429554681146","0.5978199163843918","0.5978199163843918","0.5978199163843918","0.22669649775947007","0.22669649775947007","0.22669649775947007","0.7725782708288423","0.7725782708288423","0.7725782708288423","0.24514726914893592","0.24514726914893592","0.24514726914893592","0.5831485465396321","0.5831485465396321","0.5831485465396321","0.5889022959626374","0.5889022959626374","0.5889022959626374","0.7706496962204767","0.7706496962204767","0.7706496962204767","0.5929367397183514","0.5929367397183514","0.5929367397183514","0.5823999843890271","0.5823999843890271","0.5823999843890271"
"192015","0.7642887099923829","0.7642887099923829","0.7642887099923829","0.7684810277345577","0.7684810277345577","0.7684810277345577","0.7665438231068812","0.7665438231068812","0.7665438231068812","0.599024435983453","0.599024435983453","0.599024435983453","0.19686961037571818","0.19686961037571818","0.19686961037571818","0.7675207063876455","0.7675207063876455","0.7675207063876455","0.23800207581892405","0.23800207581892405","0.23800207581892405","0.5820207522656725","0.5820207522656725","0.5820207522656725","0.5853218911238807","0.5853218911238807","0.5853218911238807","0.7701323968851617","0.7701323968851617","0.7701323968851617","0.5934843427289125","0.5934843427289125","0.5934843427289125","0.5807359927450818","0.5807359927450818","0.5807359927450818"
"194274","0.7648376911580501","0.7648376911580501","0.7648376911580501","0.7699321468254507","0.7699321468254507","0.7699321468254507","0.7655698826988109","0.7655698826988109","0.7655698826988109","0.5978678930328905","0.5978678930328905","0.5978678930328905","0.20179174850969395","0.20179174850969395","0.20179174850969395","0.770708649964668","0.770708649964668","0.770708649964668","0.302224916214869","0.302224916214869","0.302224916214869","0.5867751045290833","0.5867751045290833","0.5867751045290833","0.584110589075891","0.584110589075891","0.584110589075891","0.7660990641688483","0.7660990641688483","0.7660990641688483","0.5965566235854762","0.5965566235854762","0.5965566235854762","0.582955725187663","0.582955725187663","0.582955725187663"
"196533","0.7653178367861448","0.7653178367861448","0.7653178367861448","0.7711196892386847","0.7711196892386847","0.7711196892386847","0.7676430973937316","0.7676430973937316","0.7676430973937316","0.6013600056726853","0.6013600056726853","0.6013600056726853","0.2283191640612831","0.2283191640612831","0.2283191640612831","0.7717905558862942","0.7717905558862942","0.7717905558862942","0.31425449004778006","0.31425449004778006","0.31425449004778006","0.5865766501937982","0.5865766501937982","0.5865766501937982","0.5880490975890413","0.5880490975890413","0.5880490975890413","0.772331833826914","0.772331833826914","0.772331833826914","0.5927117092566526","0.5927117092566526","0.5927117092566526","0.5844373502533728","0.5844373502533728","0.5844373502533728"
"198792","0.7644724860730658","0.7644724860730658","0.7644724860730658","0.7705429463721237","0.7705429463721237","0.7705429463721237","0.7696837840172606","0.7696837840172606","0.7696837840172606","0.5975289210400796","0.5975289210400796","0.5975289210400796","0.20432356387515474","0.20432356387515474","0.20432356387515474","0.7698618910057601","0.7698618910057601","0.7698618910057601","0.3341910553938899","0.3341910553938899","0.3341910553938899","0.5836967333102163","0.5836967333102163","0.5836967333102163","0.58631327211491","0.58631327211491","0.58631327211491","0.7720567504568403","0.7720567504568403","0.7720567504568403","0.5973992661334996","0.5973992661334996","0.5973992661334996","0.5838196900218918","0.5838196900218918","0.5838196900218918"
"201051","0.764512175736494","0.764512175736494","0.764512175736494","0.7694334893846638","0.7694334893846638","0.7694334893846638","0.768104719172845","0.768104719172845","0.768104719172845","0.598487274453718","0.598487274453718","0.598487274453718","0.22666578114959338","0.22666578114959338","0.22666578114959338","0.7705866802287018","0.7705866802287018","0.7705866802287018","0.298629110944162","0.298629110944162","0.298629110944162","0.5800957825259034","0.5800957825259034","0.5800957825259034","0.5852698883366658","0.5852698883366658","0.5852698883366658","0.7721007190210565","0.7721007190210565","0.7721007190210565","0.5931286342760571","0.5931286342760571","0.5931286342760571","0.58547170079662","0.58547170079662","0.58547170079662"
"203310","0.7647831667682611","0.7647831667682611","0.7647831667682611","0.7681172008046796","0.7681172008046796","0.7681172008046796","0.7690190618952553","0.7690190618952553","0.7690190618952553","0.59655280808182","0.59655280808182","0.59655280808182","0.2021390195238646","0.2021390195238646","0.2021390195238646","0.7703011734322359","0.7703011734322359","0.7703011734322359","0.2745779331929451","0.2745779331929451","0.2745779331929451","0.5776436112856598","0.5776436112856598","0.5776436112856598","0.5860295707618146","0.5860295707618146","0.5860295707618146","0.7702434293351028","0.7702434293351028","0.7702434293351028","0.5928494814150795","0.5928494814150795","0.5928494814150795","0.5875756020106946","0.5875756020106946","0.5875756020106946"
"205569","0.7641858839742884","0.7641858839742884","0.7641858839742884","0.7679625525437074","0.7679625525437074","0.7679625525437074","0.7660755633143089","0.7660755633143089","0.7660755633143089","0.595164259640004","0.595164259640004","0.595164259640004","0.19937453667124772","0.19937453667124772","0.19937453667124772","0.7696500162080876","0.7696500162080876","0.7696500162080876","0.279743057764692","0.279743057764692","0.279743057764692","0.5838820560540534","0.5838820560540534","0.5838820560540534","0.5851530340235827","0.5851530340235827","0.5851530340235827","0.7734501194324557","0.7734501194324557","0.7734501194324557","0.5920892164550833","0.5920892164550833","0.5920892164550833","0.5849392213833592","0.5849392213833592","0.5849392213833592"
"207828","0.7612377754946029","0.7612377754946029","0.7612377754946029","0.7691515332934933","0.7691515332934933","0.7691515332934933","0.7659047864258937","0.7659047864258937","0.7659047864258937","0.5978778771347294","0.5978778771347294","0.5978778771347294","0.1932886193494756","0.1932886193494756","0.1932886193494756","0.7698460331948225","0.7698460331948225","0.7698460331948225","0.23365352102561088","0.23365352102561088","0.23365352102561088","0.5820426222030339","0.5820426222030339","0.5820426222030339","0.5839746512263817","0.5839746512263817","0.5839746512263817","0.7709795085972546","0.7709795085972546","0.7709795085972546","0.5885056749247602","0.5885056749247602","0.5885056749247602","0.5834589082731653","0.5834589082731653","0.5834589082731653"
"210087","0.7667688475504355","0.7667688475504355","0.7667688475504355","0.7661076821518701","0.7661076821518701","0.7661076821518701","0.7649618394623501","0.7649618394623501","0.7649618394623501","0.5992873927922214","0.5992873927922214","0.5992873927922214","0.22109066831180973","0.22109066831180973","0.22109066831180973","0.7691456475481054","0.7691456475481054","0.7691456475481054","0.2328923340643199","0.2328923340643199","0.2328923340643199","0.5768022806931524","0.5768022806931524","0.5768022806931524","0.582202680775973","0.582202680775973","0.582202680775973","0.7707382953448116","0.7707382953448116","0.7707382953448116","0.5959391198257541","0.5959391198257541","0.5959391198257541","0.587950731016072","0.587950731016072","0.587950731016072"
"212346","0.7667225920912834","0.7667225920912834","0.7667225920912834","0.7717824915725726","0.7717824915725726","0.7717824915725726","0.7677432513556377","0.7677432513556377","0.7677432513556377","0.5902024258244557","0.5902024258244557","0.5902024258244557","0.17456100443869368","0.17456100443869368","0.17456100443869368","0.7688180077215166","0.7688180077215166","0.7688180077215166","0.2603765563663935","0.2603765563663935","0.2603765563663935","0.5797481504230587","0.5797481504230587","0.5797481504230587","0.5824009004036199","0.5824009004036199","0.5824009004036199","0.7702361293257414","0.7702361293257414","0.7702361293257414","0.5973563687990165","0.5973563687990165","0.5973563687990165","0.5755509098386269","0.5755509098386269","0.5755509098386269"
"214605","0.768726044454368","0.768726044454368","0.768726044454368","0.7677043801598709","0.7677043801598709","0.7677043801598709","0.7699337115430385","0.7699337115430385","0.7699337115430385","0.5934741479920137","0.5934741479920137","0.5934741479920137","0.2391343656468762","0.2391343656468762","0.2391343656468762","0.7702941141486572","0.7702941141486572","0.7702941141486572","0.2524497993752356","0.2524497993752356","0.2524497993752356","0.5863923324801041","0.5863923324801041","0.5863923324801041","0.5855395553766279","0.5855395553766279","0.5855395553766279","0.7687840352954284","0.7687840352954284","0.7687840352954284","0.5948880207861733","0.5948880207861733","0.5948880207861733","0.5828545722137587","0.5828545722137587","0.5828545722137587"
"216864","0.768176503601256","0.768176503601256","0.768176503601256","0.7685833301740747","0.7685833301740747","0.7685833301740747","0.7713293854680234","0.7713293854680234","0.7713293854680234","0.5951651864342674","0.5951651864342674","0.5951651864342674","0.22803976568155404","0.22803976568155404","0.22803976568155404","0.7684331654308059","0.7684331654308059","0.7684331654308059","0.23426751018890513","0.23426751018890513","0.23426751018890513","0.5852723557759388","0.5852723557759388","0.5852723557759388","0.5833467782035682","0.5833467782035682","0.5833467782035682","0.7699099579264272","0.7699099579264272","0.7699099579264272","0.5943140883931258","0.5943140883931258","0.5943140883931258","0.582401345746318","0.582401345746318","0.582401345746318"
"219123","0.7710754618942519","0.7710754618942519","0.7710754618942519","0.7670850709567781","0.7670850709567781","0.7670850709567781","0.7677569667071088","0.7677569667071088","0.7677569667071088","0.594534262212158","0.594534262212158","0.594534262212158","0.23755781036874568","0.23755781036874568","0.23755781036874568","0.7701789268616194","0.7701789268616194","0.7701789268616194","0.28348674305105154","0.28348674305105154","0.28348674305105154","0.578390324609264","0.578390324609264","0.578390324609264","0.5796256270177922","0.5796256270177922","0.5796256270177922","0.771781384233972","0.771781384233972","0.771781384233972","0.5940467925021237","0.5940467925021237","0.5940467925021237","0.5844564217535098","0.5844564217535098","0.5844564217535098"
"221382","0.7676738922394878","0.7676738922394878","0.7676738922394878","0.7663613349091359","0.7663613349091359","0.7663613349091359","0.7711896501692914","0.7711896501692914","0.7711896501692914","0.5983024752884584","0.5983024752884584","0.5983024752884584","0.21989617494159938","0.21989617494159938","0.21989617494159938","0.7689357226292731","0.7689357226292731","0.7689357226292731","0.2731192252217516","0.2731192252217516","0.2731192252217516","0.5770132226784169","0.5770132226784169","0.5770132226784169","0.5773872383270491","0.5773872383270491","0.5773872383270491","0.770670591218418","0.770670591218418","0.770670591218418","0.5957448661553778","0.5957448661553778","0.5957448661553778","0.5822479612957051","0.5822479612957051","0.5822479612957051"
"223641","0.7701261838426227","0.7701261838426227","0.7701261838426227","0.7713986482938603","0.7713986482938603","0.7713986482938603","0.7687572003887981","0.7687572003887981","0.7687572003887981","0.5974527794750011","0.5974527794750011","0.5974527794750011","0.23522838520511766","0.23522838520511766","0.23522838520511766","0.7690747237143677","0.7690747237143677","0.7690747237143677","0.2501558451556932","0.2501558451556932","0.2501558451556932","0.5854080047545088","0.5854080047545088","0.5854080047545088","0.5780226280124284","0.5780226280124284","0.5780226280124284","0.7716695610897479","0.7716695610897479","0.7716695610897479","0.591671424822861","0.591671424822861","0.591671424822861","0.5856869758459735","0.5856869758459735","0.5856869758459735"
"225900","0.7680673344587866","0.7680673344587866","0.7680673344587866","0.7682241011066469","0.7682241011066469","0.7682241011066469","0.7672765201717857","0.7672765201717857","0.7672765201717857","0.5941806841824797","0.5941806841824797","0.5941806841824797","0.21004827575061777","0.21004827575061777","0.21004827575061777","0.7714343720000179","0.7714343720000179","0.7714343720000179","0.24593931641791994","0.24593931641791994","0.24593931641791994","0.5839044856788594","0.5839044856788594","0.5839044856788594","0.5827580411748826","0.5827580411748826","0.5827580411748826","0.7706186967578051","0.7706186967578051","0.7706186967578051","0.5916468407022993","0.5916468407022993","0.5916468407022993","0.5820859107169138","0.5820859107169138","0.5820859107169138"
"228159","0.7702225644278844","0.7702225644278844","0.7702225644278844","0.7650980782190879","0.7650980782190879","0.7650980782190879","0.7662028049449171","0.7662028049449171","0.7662028049449171","0.5985962570337057","0.5985962570337057","0.5985962570337057","0.20652122778160387","0.20652122778160387","0.20652122778160387","0.7699225057578523","0.7699225057578523","0.7699225057578523","0.22592531466005117","0.22592531466005117","0.22592531466005117","0.5801211971504154","0.5801211971504154","0.5801211971504154","0.5803411482980986","0.5803411482980986","0.5803411482980986","0.7701636407744159","0.7701636407744159","0.7701636407744159","0.5941566886188434","0.5941566886188434","0.5941566886188434","0.581056224235707","0.581056224235707","0.581056224235707"
"230418","0.7660205153459425","0.7660205153459425","0.7660205153459425","0.7690967501234877","0.7690967501234877","0.7690967501234877","0.7667419524623597","0.7667419524623597","0.7667419524623597","0.593672000512842","0.593672000512842","0.593672000512842","0.19935080712721484","0.19935080712721484","0.19935080712721484","0.7679997145864168","0.7679997145864168","0.7679997145864168","0.2187330902678911","0.2187330902678911","0.2187330902678911","0.5854140349353664","0.5854140349353664","0.5854140349353664","0.5819337720222265","0.5819337720222265","0.5819337720222265","0.771986964052426","0.771986964052426","0.771986964052426","0.5927684603599319","0.5927684603599319","0.5927684603599319","0.5800806769830369","0.5800806769830369","0.5800806769830369"
"232677","0.7678096856535275","0.7678096856535275","0.7678096856535275","0.7697825598240604","0.7697825598240604","0.7697825598240604","0.7696902655589606","0.7696902655589606","0.7696902655589606","0.5993683970181111","0.5993683970181111","0.5993683970181111","0.23710019065577023","0.23710019065577023","0.23710019065577023","0.7698217198907665","0.7698217198907665","0.7698217198907665","0.2218544925555513","0.2218544925555513","0.2218544925555513","0.5817964800901894","0.5817964800901894","0.5817964800901894","0.5804908014990792","0.5804908014990792","0.5804908014990792","0.7684654166675476","0.7684654166675476","0.7684654166675476","0.5871655136035198","0.5871655136035198","0.5871655136035198","0.5862811472592043","0.5862811472592043","0.5862811472592043"
"234936","0.7699180944578837","0.7699180944578837","0.7699180944578837","0.7682502740173746","0.7682502740173746","0.7682502740173746","0.7685443867605731","0.7685443867605731","0.7685443867605731","0.5992456268689171","0.5992456268689171","0.5992456268689171","0.19318832939770722","0.19318832939770722","0.19318832939770722","0.7704667085167322","0.7704667085167322","0.7704667085167322","0.20309535685907262","0.20309535685907262","0.20309535685907262","0.5774617249023714","0.5774617249023714","0.5774617249023714","0.5805264710419356","0.5805264710419356","0.5805264710419356","0.7698984151251452","0.7698984151251452","0.7698984151251452","0.589595857033414","0.589595857033414","0.589595857033414","0.5794740480105498","0.5794740480105498","0.5794740480105498"
"237195","0.7680453200859555","0.7680453200859555","0.7680453200859555","0.76912153284282","0.76912153284282","0.76912153284282","0.7675829460387711","0.7675829460387711","0.7675829460387711","0.5990592389134917","0.5990592389134917","0.5990592389134917","0.22585356634050757","0.22585356634050757","0.22585356634050757","0.7678281553392076","0.7678281553392076","0.7678281553392076","0.18470486996140092","0.18470486996140092","0.18470486996140092","0.5780478982014708","0.5780478982014708","0.5780478982014708","0.5767519328956939","0.5767519328956939","0.5767519328956939","0.7701172107890712","0.7701172107890712","0.7701172107890712","0.5927416374895909","0.5927416374895909","0.5927416374895909","0.580010493381081","0.580010493381081","0.580010493381081"
"239454","0.7709156259926618","0.7709156259926618","0.7709156259926618","0.7675367086340527","0.7675367086340527","0.7675367086340527","0.7693353454830435","0.7693353454830435","0.7693353454830435","0.594582262933235","0.594582262933235","0.594582262933235","0.21935552890615928","0.21935552890615928","0.21935552890615928","0.7710493973101266","0.7710493973101266","0.7710493973101266","0.15212890617512712","0.15212890617512712","0.15212890617512712","0.581751037080554","0.581751037080554","0.581751037080554","0.5856493804968552","0.5856493804968552","0.5856493804968552","0.771381935906394","0.771381935906394","0.771381935906394","0.5928669051687806","0.5928669051687806","0.5928669051687806","0.5786818615865874","0.5786818615865874","0.5786818615865874"
"241713","0.7667048506010959","0.7667048506010959","0.7667048506010959","0.7632911303124481","0.7632911303124481","0.7632911303124481","0.7669138848345322","0.7669138848345322","0.7669138848345322","0.5907909040729247","0.5907909040729247","0.5907909040729247","0.21454719388597057","0.21454719388597057","0.21454719388597057","0.7671536416959897","0.7671536416959897","0.7671536416959897","0.19680152108807217","0.19680152108807217","0.19680152108807217","0.5862502320505569","0.5862502320505569","0.5862502320505569","0.5787458224270595","0.5787458224270595","0.5787458224270595","0.7702670686069671","0.7702670686069671","0.7702670686069671","0.5909131446253966","0.5909131446253966","0.5909131446253966","0.578180171000938","0.578180171000938","0.578180171000938"
"243972","0.7670782644352714","0.7670782644352714","0.7670782644352714","0.7700803075265783","0.7700803075265783","0.7700803075265783","0.7695789960840368","0.7695789960840368","0.7695789960840368","0.5950793857471569","0.5950793857471569","0.5950793857471569","0.20735916175545044","0.20735916175545044","0.20735916175545044","0.7694330440419658","0.7694330440419658","0.7694330440419658","0.19609899056288238","0.19609899056288238","0.19609899056288238","0.5823488193805256","0.5823488193805256","0.5823488193805256","0.5780557398438433","0.5780557398438433","0.5780557398438433","0.7701349101522468","0.7701349101522468","0.7701349101522468","0.5926543262481936","0.5926543262481936","0.5926543262481936","0.580167657226483","0.580167657226483","0.580167657226483"
"246231","0.7687980575722726","0.7687980575722726","0.7687980575722726","0.7690561095932178","0.7690561095932178","0.7690561095932178","0.7687880554159999","0.7687880554159999","0.7687880554159999","0.5959635595108461","0.5959635595108461","0.5959635595108461","0.22440944635174764","0.22440944635174764","0.22440944635174764","0.7704986287555227","0.7704986287555227","0.7704986287555227","0.1719598901385286","0.1719598901385286","0.1719598901385286","0.577912357549503","0.577912357549503","0.577912357549503","0.576947444358285","0.576947444358285","0.576947444358285","0.7699220182881422","0.7699220182881422","0.7699220182881422","0.5902581899520256","0.5902581899520256","0.5902581899520256","0.5813378312744927","0.5813378312744927","0.5813378312744927"
"248490","0.7692819765770116","0.7692819765770116","0.7692819765770116","0.7682365406114696","0.7682365406114696","0.7682365406114696","0.7714857127913302","0.7714857127913302","0.7714857127913302","0.595317517709581","0.595317517709581","0.595317517709581","0.24786955805233096","0.24786955805233096","0.24786955805233096","0.7697290344462697","0.7697290344462697","0.7697290344462697","0.1328486731116404","0.1328486731116404","0.1328486731116404","0.5742391168126353","0.5742391168126353","0.5742391168126353","0.5788210191434408","0.5788210191434408","0.5788210191434408","0.7691899410921282","0.7691899410921282","0.7691899410921282","0.5928468406747898","0.5928468406747898","0.5928468406747898","0.5836893309923974","0.5836893309923974","0.5836893309923974"
"250749","0.7728739422714841","0.7728739422714841","0.7728739422714841","0.7677427217589156","0.7677427217589156","0.7677427217589156","0.7721778716344225","0.7721778716344225","0.7721778716344225","0.6000175020549615","0.6000175020549615","0.6000175020549615","0.26299011555448193","0.26299011555448193","0.26299011555448193","0.7674864691631963","0.7674864691631963","0.7674864691631963","0.13672110801583065","0.13672110801583065","0.13672110801583065","0.572160431624302","0.572160431624302","0.572160431624302","0.5796701913783205","0.5796701913783205","0.5796701913783205","0.7687354508143283","0.7687354508143283","0.7687354508143283","0.5890816005619061","0.5890816005619061","0.5890816005619061","0.5805593481657124","0.5805593481657124","0.5805593481657124"
"253008","0.7688187298988648","0.7688187298988648","0.7688187298988648","0.7683978509584789","0.7683978509584789","0.7683978509584789","0.7711168546925931","0.7711168546925931","0.7711168546925931","0.5975197192970345","0.5975197192970345","0.5975197192970345","0.22579061053017832","0.22579061053017832","0.22579061053017832","0.7721335961448332","0.7721335961448332","0.7721335961448332","0.20931427701707636","0.20931427701707636","0.20931427701707636","0.5769283548037143","0.5769283548037143","0.5769283548037143","0.5774661422204844","0.5774661422204844","0.5774661422204844","0.7614343461506381","0.7614343461506381","0.7614343461506381","0.5910075452410953","0.5910075452410953","0.5910075452410953","0.5764397597006456","0.5764397597006456","0.5764397597006456"
"255267","0.7672228623948146","0.7672228623948146","0.7672228623948146","0.7716185934233988","0.7716185934233988","0.7716185934233988","0.7696356268244247","0.7696356268244247","0.7696356268244247","0.5971789900060097","0.5971789900060097","0.5971789900060097","0.2193979508072214","0.2193979508072214","0.2193979508072214","0.7678450603072999","0.7678450603072999","0.7678450603072999","0.17288871604606829","0.17288871604606829","0.17288871604606829","0.5763873597158893","0.5763873597158893","0.5763873597158893","0.5767103475167268","0.5767103475167268","0.5767103475167268","0.7671296473535958","0.7671296473535958","0.7671296473535958","0.5883035507595347","0.5883035507595347","0.5883035507595347","0.5778594941676148","0.5778594941676148","0.5778594941676148"
"257526","0.7686831952650415","0.7686831952650415","0.7686831952650415","0.7693805959120528","0.7693805959120528","0.7693805959120528","0.7692495086870655","0.7692495086870655","0.7692495086870655","0.5987758204131909","0.5987758204131909","0.5987758204131909","0.17339601201315724","0.17339601201315724","0.17339601201315724","0.7725002636389476","0.7725002636389476","0.7725002636389476","0.1564925304024394","0.1564925304024394","0.1564925304024394","0.5727072931172971","0.5727072931172971","0.5727072931172971","0.584967873769649","0.584967873769649","0.584967873769649","0.7666876266713414","0.7666876266713414","0.7666876266713414","0.5908175163082059","0.5908175163082059","0.5908175163082059","0.5806853440403948","0.5806853440403948","0.5806853440403948"
"259785","0.76673128229204","0.76673128229204","0.76673128229204","0.7696300660588437","0.7696300660588437","0.7696300660588437","0.7688295083957867","0.7688295083957867","0.7688295083957867","0.5962281652912262","0.5962281652912262","0.5962281652912262","0.23387950235415145","0.23387950235415145","0.23387950235415145","0.7718128410756306","0.7718128410756306","0.7718128410756306","0.14935172503747113","0.14935172503747113","0.14935172503747113","0.5759062090576517","0.5759062090576517","0.5759062090576517","0.5866100809868754","0.5866100809868754","0.5866100809868754","0.7669398711827782","0.7669398711827782","0.7669398711827782","0.5942752232155035","0.5942752232155035","0.5942752232155035","0.5813110673257023","0.5813110673257023","0.5813110673257023"
"262044","0.767031160417735","0.767031160417735","0.767031160417735","0.7690010315341286","0.7690010315341286","0.7690010315341286","0.7713881646860222","0.7713881646860222","0.7713881646860222","0.5941453275831408","0.5941453275831408","0.5941453275831408","0.23229670626010362","0.23229670626010362","0.23229670626010362","0.7719272700764528","0.7719272700764528","0.7719272700764528","0.154123963226539","0.154123963226539","0.154123963226539","0.5756398640334913","0.5756398640334913","0.5756398640334913","0.5792896400246872","0.5792896400246872","0.5792896400246872","0.7667743481345709","0.7667743481345709","0.7667743481345709","0.5924714709436296","0.5924714709436296","0.5924714709436296","0.5811629740840599","0.5811629740840599","0.5811629740840599"
"264303","0.7710555959990321","0.7710555959990321","0.7710555959990321","0.7688377592719899","0.7688377592719899","0.7688377592719899","0.7727173862586837","0.7727173862586837","0.7727173862586837","0.5905637431880487","0.5905637431880487","0.5905637431880487","0.23649356168328303","0.23649356168328303","0.23649356168328303","0.7693312651810262","0.7693312651810262","0.7693312651810262","0.1301033636678738","0.1301033636678738","0.1301033636678738","0.5810571389936814","0.5810571389936814","0.5810571389936814","0.5696593810138745","0.5696593810138745","0.5696593810138745","0.7657144565857757","0.7657144565857757","0.7657144565857757","0.5910963670367793","0.5910963670367793","0.5910963670367793","0.583811950687977","0.583811950687977","0.583811950687977"
